1457,"Ciao Vero!
Grazie infinitamente per i tuoi consigli, se posso approffittare di te volevo chiederti:
1) cosa ne pensi e o se hai suggerimenti per il tratto da Bruges all'isola di Texel sempre ovviamente per tutta la mia combricola con tenda al seguito.
2) Dove posso trovare info su ciclabili ( ad esempio ho visto il vostro video sulle ferrovie dismesse) nella zona dove vivo raggio 100km circa per la scampagnata della domenica. Io vivo zona borgomanero. Solitamente andiamo sulla ciclabile lago di Varese che ci permette di passare la giornata fuori con pranzo su un prato e non è sfiaccante per le bimbe, solo che ci piacerebbe cambiare ma non trovo valide alternative perciò se tu e Leo aveste idee ve ne sarei grato.
Ho sentito parlare del lago di iseo ma non lo abbiamo mai visto e quindi potrebbe essere interessante anche questa zona, anche se ci vogliono due ore senza traffico per arrivarci.
Ciao e ancora grazie!"
1458,"Ciao Ego:)
Per quanto riguarda le Fiandre e l'Olanda io andrei abbastanza sul sicuro: hanno una rete di piste ciclabili e ciclovie incredibili e anche se, talvolta, potrebbe capitare di finire su strade promiscue di campagna, sarete sempre piuttosto al sicuro perchè spesso prive di traffico o con traffico di persone che hanno cultura ciclistica e molto rispetto per chi va in bici. Bruges è bellissima e potreste allungarvi anche a Gent (secondo me ancora più bella!!!). Ti assicuro che tra le due città c'è solo ciclabile perchè l'ho percorsa qualche anno fa!
Nella tua zona non conosco tantissimo però, oltre al lago di Varese, ci sono da tenere in considerazione il Ticino e il Villoresi che dalla Diga del Pianperduto si possono seguire su ciclabile^_^ presto comunque pubblicherò l'itinerario (puoi arrivare tranquillo fino a Nerviano e oltre!)
Ehehe sul lago d'Iseo gioco in casa perchè noi viviamo proprio qui:)) c'è da dire che purtroppo sul nostro lago non ci sono molte ciclabili... però, partendo da Pisogne, puoi arrivare fino Toline (7-8 km) su ciclabile lungo la vecchia strada... bellissima!!! Poi c'è Montisola, l'isola più alta dei laghi europei, che è magnifica ma comunque vi consiglierei di andarci via per la settimana (per esempio il mercoledì c'è anche il battello a 1€ se viaggiate con le bici!!!). Su Montisola non ci sono ciclabili ma... neppure auto solo qualche apecar e qualche motorino dei pochi abitanti:) Spero di averti dato qualche suggerimento in più... se venite sul lago di Iseo però scrivici che ci beviamo un caffè:)
buone pedalate
Vero"
1454,"Ciao Marco,
direi che per quella cifra non puoi di certo pensare di avere una gran scelta ed effettivamente la scelta più sensata, a mio parere, nel tuo caso è proprio Decathlon che per quanto riguarda il low-cost è difficilmente raggiungibile da altri in termini qualitativi.
La taglia è certamente una L mentre per le ruote, a prescindere dall'altezza, ti consiglio quelle da 28"" in qualsiasi caso, a meno che tu non decida di acquistare una MTB e utilizzarla per viaggiare montando copertoni più scorrevoli (in quel caso cerca, se ce ne sono, MTB con ruote da 29""). 
Per quanto riguarda la scelta fra trekking e MTB è molto soggettiva: le differenze non sono molte (geomentria del telaio, componentistica...) ma tieni in considerazione il fatto che più è semplice la bici e meglio è in viaggio per evitare di avere problemi. Con una trekking bike puoi tranquillamente fare sterrati ma non single trail, con una MTB su strada fatichi molto di più.
Ho dato un'occhiata al sito decathlon e per la cifra da te indicata forse il meglio è la Riverside 120 (acciaio e forcella rigida) mentre tra le MTB, spendendo un po' di più, potresti avere la Rockrider 520 con freni a disco meccanici (però è 27,5"")."
1455,"Ciao Ego, grazie per averci scritto:)
La prima possibilità che mi viene in mente è la classica ciclabile dell'Adige. Facile e su sede propria attarversa la valle dell'Adige da Merano a Verona passando per Trento. Potreste, volendo, partire anche da Bressanone (non vi dico dal Brennero perchè all'altezza di Colle Isarco si deve affrontare una bella salita) e scendere lungo la ciclabile dell'Isarco per poi proseguire il viaggio lungo l'Adige da Bolzano:) oppure potreste partire da Malles in Val Venosta e scendere fino a Verona.  (da Verona potreste tornare al punto di partenza con il treno regionale - per il cane è obbligatoria la museruola ahimè)
Un'alternativa è la ciclabile della Valsugana che da Pergine Valsugana scende fino al confine con il Veneto per proseguire fino a Bassano del Grappa. Il tratto trentino è tranquillo ma quello veneto aveva tratti promiscui non bellissimi quindi forse è meglio aspettare che la bimba sia più grande?!
Anche in Valtellina si può fare il sentiero Valtellina da Tirano (dove arriva il treno) a scendere fino a Colico ma un tratto di circa 3 km nei dintorni di Morbegno è purtroppo ancora promiscuo. Da Colico poi dovreste prendere traghetto fino a Lecco e proseguire lungo l'Adda su ciclabile e poi lungo il Naviglio della Martesana raggiungendo anche Milano.
In Italia per viaggiare solo su ciclabili per più giorni purtroppo non abbiamo molte altre possibilità:/

All'estero potreste invece seguire la ciclabile dell'Inn (comoda da Innsbruck) o quella del Danubio (Passau - Vienna è tutto su ciclabile) che sono semplici e ben servite.
Ti inserisco qualche links:
ciclabile dell'Adige: https://www.lifeintravel.it/ciclabile-adige-cicloturismo-trentino.html
ciclabile valle Isarco: https://www.lifeintravel.it/ciclabile-valle-isarco-da-brennero-a-bolzano-in-bicicletta.html
Ciclabile Val Venosta: https://www.lifeintravel.it/ciclabile-della-val-venosta-dal-passo-resia-a-merano-in-bici-in-alto-adige.html
Ciclabile Danubio: https://www.lifeintravel.it/ciclabile-del-danubio-passau-vienna-in-bici.html
Ciclabile Inn: https://www.lifeintravel.it/ciclabile-della-valle-dell-inn-tra-svizzera-austria-e-germania.html
Ciclabile Valsugana: https://www.lifeintravel.it/ciclabile-valsugana-in-bici-fra-veneto-e-trentino.html
Ciclovia dell'Adda: https://www.lifeintravel.it/ciclabile-dell-adda-in-tandem-con-leonardo.html
Ciclabile Martesana: https://www.lifeintravel.it/ciclabile-martesana-in-bicicletta-da-milano-fiume-adda.html


Buone pedalate ragazzi e continuate così:)))"
1333,"Ciao,
visto il budget che avete credo che forse l'ideale sarebbe perdere un po' di tempo e dare un'occhiata al mercato dell'usato.
Una buona bici da viaggio, in ogni caso, a mio parere deve essere semplice e solida... quindi se riesci, evita la forcella ammortizzata che non serve a nulla. L'alluminio va bene anche se sarebbe meglio l'acciaio. 
Per il viaggio che avete intenzione di fare voi, direi che una cosa importante è un rapporto agile (penso alle salite in Appennino!)... altra cosa da tenere in considerazione è: viaggerete con solo 2 borse posteriori o avete intenzione di prendere anche quelle anteriori? Nel secondo caso è da valutare la presenza di occhielli per il portapacchi anteriore sulle forcelle, e quindi (preferibilmente) da escludere la forcella ammortizzata. 
Penso che solo tu possa valutare le bici che hai inserito come opzioni e decidere infine quale potrebbe essere la migliore per le tue esigenze... sono tutte bici base ma buone bici."
1334,"Ciao Salvo,
così ad una veloce occhiata direi che per l'utilizzo che ne vuoi fare la più adatta è la Sub Cross... rapporto più lungo e coperture più agili sono meglio se devi fare molto asfalto. Anche la geometria mi sembra più adatta. La  Aspect è decisamente più MTB e quindi meglio se devi fare sterrati e sentieri (oltre a guranitura e copertura anche la forcella ha più escursione e quindi è più ""montuosa"").
Buona serata!"
1335,grazie mille!!! ora avrò un bel po' di materiale da studiare!
1336,";) ;) ;)"
1337,"Ciao Vero 
Anch'io sono interessato alla domanda di Stefano.
Ho visto sul sito che una delle possibili varianti è quella proposta dall'Eurovelo 5 - La Via Romea Francigena, ma a me interesserebbe percorrere in bici la Via Francigena. Come giustamente riferisci trovi le tracce sul sito www.viefrancigene.org/it/resource/static.../francigena-francia/ ma se non sbaglio questo è il percorso a piedi. E' percorribile anche in bici?
Grazie mille Sandro"
1338,"Ciao Sandro,
se vuoi percorrere la via Francigena italiana allora qui trovi tutte le tracce per bici: http://www.viefrancigene.org/it/bicicletta/ se vuoi invece percorrere altri tratti all'estero scrivimi che ti aiuto a trovare il resto:))
Ciao ciao e buone pedalate
Vero"
1339,"Ciao Vero
per la parte Italiana non ci sono problemi in quanto  le tracce le ho già scaricate in quanto 
lo scorso agosto ho percorso con un amico la Francigena in Bici da Pavia a Roma.
Quest'anno vorremmo percorrere il tratto Pavia - Canterbury per questo sto cercando informazioni (e tracce se ci sono) 
sul tratto svizzero e francese.   
Grazie mille
Ciao Sandro"
1340,"Ciao a tutti..

Il mio modello di bici e' una Kross Trans Atlantic. Siccome tra poco inizieremo a portare il bebe' in bici, devo comprare il seggiolino. 

Pero' vedo che mettendo il seggiolino si perde praticamente l'utlizzo delle borse. Uno l'abbiamo già' montato sulla bici di mia moglie, ma per la sua va bene cosi, dato che sono io che porto le borse.

In ogni caso, sto cercando un modello che mi permetta di attaccare il seggiolino e allo stesso agganciare le borse da bici. Alla fine andando a lavoro in bici mi porto un sacco di robe nella borsa, ma dovendo accompagnare il pargolo, non voglio certo mettermi sulle spalle uno zaino. `esiste in commercio qualcosa che soddisfa questi criteri allo stesso tempo. Fatemi sapere se devo descrivere ulteriormente. grazie a chi mi porta' aiutare. 

Luca"
1341,"Anche io sono esattamente interessato alla parte Canterbury-Italia (avendo già fatto tutto il tratto italiano sino a Roma).
Stefano"
1342,"Ciao Luca, grazie per averci scritto qui.
Mi sono consultata con Leo, ma non avendo esperienze relative ai seggiolini cercheremo di reperire maggiori informazioni una volta tornati a casa. Un'idea alternativa però potrebbe essere, sempre che le tue borse siano compatibili, quella di montare un portapacchi anteriore e attaccare li le borse lasciando lo spazio dietro per il seggiolino.
Ma il tuo problema é che il seggiolino si attacca al portapacchi impedendoti il montaggio delle borse o proprio non c'è spazio?
Buone pedalate"
1343,"ciao grazie per il messaggio , il portapacchi anteriore c'e' già'. Il seggiolino (almeno tutti quelli che ho visto finora ) si possono attaccare anche al tubo principale, ma cmq il seggiolino in se' occupa poi tutto lo spazio e praticamente non si riesce piu' ad attaccare le borse. Forse e' meglio se allego una foto. Pero' avevo visto (in Olanda) bici che trasportavo tranquillamente e seggiolino e borse, solo che non ho mai visto nel dettaglio com'erano attaccate o com'era la struttura del bagagliaio (forse fatto ad hoc). Non lo so :-( Solo che vedo, che se attacco uno dei classici seggiolini che ci sono in commercio, praticamente non c'e' piu' spazio per attaccare le borse dietro il che ovviamente sarebbe un peccato dato che ci porto diversa roba per andare a lavoro. Altre opzioni come il carrello per il momento non le prendo in considerazione. E' troppo pericoloso girare in citta' secondo me con quello, poi specialmente dove abito che la cultura della bicicletta e' molto bassa.  .. Grazie per la risposta intanto. Spero che qualcuno sappia se c'e' qualcosa di alternativo in commercio o dipende dalla bici."
1344,"Ciao e grazie della risposta. I miei pelosi vanno d'accordo perfettamente. Noi siamo una famiglia e loro sono cresciuti insieme. Ne ho uno un po' pauroso ma conto sul carattere dei due giovani, specie della femmina. Riguardo alla soluzione di trasporto all'inizio potrei optare per girare a piedi e non in bici, in fondo diventano comodi passeggini. Già sapere che sono riparati e sicuri durante il viaggio è una bella cosa che mi toglierà qualche preoccupazione."
1345,"Grande Laura, tienici aggiornati sul tuo viaggio^_^
a presto e buon pomeriggio,
Veronica"
1346,"Ciao Luca, provo a chiedere un po' in giro e ti aggiorno se qualcuno mi risponde in modo positivo^^ 
Non perdere la fiducia^^
Ciao Ciao
Vero"
1347,Luca riusciresti a postare una foto della bici con la parte posteriore ben visibile?=) grazie mille!
1348,"ecco qua

 [attachment=338]bici2.jpg[/attachment]

 [attachment=339]bici1.jpg[/attachment]

 [attachment=340]bici.jpg[/attachment]"
1349,"Ciao Stefano e Sandro purtroppo io trovo in giro solo pezzetti o indicazioni della Via Francigena a piedi fuori dall'Italia.  
Il sito svizzero mi rimanda all'Eurovelo https://www.schweizmobil.ch/en/cycling-in-switzerland/routes/route-03.html , qui invece si trovano dei pezzetti https://www.traildino.com/trace/continents-Europe/countries-European_Trails/trails-Via_Francigena
Sul sito trovate il racconto di Lorenzo e Jane che l'avevano percorsa da Londra alla Toscana... adesso provo a sentirli per vedere se hanno traccia gps^_^
Intnato godetevi il racconto: https://www.lifeintravel.it/via-francigena-in-bicicletta-canterbury-camaiore.html

Buona serata
Vero"
1350,"grazie Luca:) ho un'altra richiesta... riesci a pubblicare una foto del portapacchi con attaccate anche le borse?=)
grazie mille"
1351,uao:) spettacolo di viaggio... spero ti scrivano in tanti^_^
1352,"Ciao vero

grazie mille per l'aiuto! gentilissima.

Ti allego anche le foto della bici di mia moglie che ha montato il seggiolino di recente, ma come vedi non c'e' spazio per le borse perche' il posto per i piedi del bebe' sono d'intralcio alla borse. Trovo incredibile che nessuno abbia pensato a questo e che non ci sia una soluzione in commercio senza andare a prendere altri ambaradan. 

Senno' mi metto a crearlo io :-) 

grazie

ciao"
1353,"Buonasera. Volevo chiedervi come é la ciclabile della Val Camonica, visto che dovrei portare un gruppo. Io ho una traccia che parte da Capo di Ponte e arriva a Pisogne però mi hanno detto che si potrebbe partire da più insú"
1354,"Ciao Luca, ehehe in effetti sembra incredibile! Ho un conoscente che lavora in un'azienda e adesso ho girato a lui le tue immagini... vediamo che mi dice:)) Se no, magari, per sopperire a questa mancanza, inizieranno una nuova produzione^^
Ti scrivo appena ho un riscontro:)
buona giornata intanto,
Vero"
1355,"Ciao Marco,
la ciclabile (o meglio ciclovia) parte da Ponte di Legno e arriva a Pisogne. Io l'ho fatta da Ponte di Legno a Edolo ed è quasi tutta ciclabile o strade secondarie mentre da Edolo in giù andremo a farla non appena la neve (che ora cade copiosa) sarà sciolta... l'anno scorso hanno inaugurato il nuovo tratto tra Vezza e Capo di Ponte:
https://www.lifeintravel.it/ciclovia-dell-oglio-inaugurazione-del-nuovo-tratto.html

Poi da Capo di Ponte a Pisogne è tutta ciclovia (strade secondarie e ciclabile)."
1364,"Ciao a tutti, ho programmato un giro in Romania dall8 al 20 maggio
Partenza da Bucarest, verso sud per raggiungere il Danubio e poi seguirò il fiume fino al delta, ultima tappa costanza e in fine ritorno alla capitale
Qualcuno ci è già stato ed ha dei consigli da darmi su cosa vedere o dove andare per avere una buona accoglienza?
 Se c'è qualcuno che invece ha intenzione di venire può anche solo contattarmi per scambiare due punti di vista
Grazie 
Ciao"
1365,grazie mille
1427,"Ciao Simone,
innanzitutto mi spiace che il tuo commento (e la nostra relativa risposta su YouTube) sia sparito... non ho idea di cosa possa essere successo :( misteri della rete!

Come ti avevo scritto lì, premetto che trovo bellissima la scelta di rientrare in bici e che sarà, a prescindere, una grande avventura!
Poi ribadisco che secondo me la scelta migliore è quella di tenerti la tua bici e al massimo spendere due euro per adattarla perché, come hai giustamente sottolineato anche tu, non ha molto senso prendere una bici per un solo viaggio, magari spendendo 1000 o più euro, e poi accorgersi che non è il mezzo che fa per te.
- Il telaio, se non è tanto più piccolo della tua misura, puoi adattarlo acquistando una pipa manubrio più lunga (o un manubrio drop o a farfalla) e giocando sull'altezza della sella. E' logico che dipende molto da quanto piccolo sia il telaio per te.
- I cerchi con 28 raggi non sono assolutamente un problema, soprattutto perché sei in Europa e qualcuno che ti dia una mano in caso di rottura di un raggio lo trovi. Noi abbiamo girato mezzo mondo con una MTB 28 raggi e ci è capitato soltanto 1 volta su 30.000 km di rompere un raggio (e viaggiavamo con le sole borse posteriori montate). Devi soltanto cercare di distribuire bene il peso: quelli da te indicati sono forse troppo sbilanciati sul posteriore (parla uno che ha sempre viaggiato solo con le borse posteriori) e se puoi dovresti caricare un po' più l'anteriore ma se acquisti un portapacchi resistente non dovresti avere problemi!
- Purtroppo un minimo di equipaggiamento lo devi acquistare ma in realtà te la puoi cavare con pochi euro... se vuoi risparmiare i soldi per poi investirli in una nuova bici puoi pensare di montare solo il/i portapacchi e ne trovi di discreti anche a 20€ (quelli da città in alluminio o acciaio). Lascia perdere la dinamo al mozzo e i parafanghi mentre la sella la puoi sempre riciclare anche su una futura bici nuova: non sempre le selle montate di serie sulle bici nuove sono adatte alle proprie chiappe!!! ;) 

Con un budget di 800-1000 qualcosa di discreto potresti anche trovare, ma viste le premesse, ti consiglio di adattare un po' la tua vecchia bici (riusciresti a contenere la spesa sotto i 100€) e poi, con calma, a fine viaggio, se capirai di voler continuare a fare questi viaggi, sceglierai la bici più adatta alle tue esigenze.

Spero di non averti confuso ancor più le idee,
ciao e buona giornata,
Leo"
1428,"come sempre le risposte del ""boss"" sono puntuali ed esaustive(un grazie di cuore) stò prendendo confidenza con base camp per la pianificazione e locus per la navigazione.alcune settimane fà ho pianificato e messo in pratica il giro La Spezia Firenze (161 km) ed è filato tutto liscio. Tornado al consiglio dell'itinerario verso Budapest.personalmente non disdegno le ciclabili ma mi muovo con una bicicletta da corsa con gomme larghe max 25(di più non ci stanno).Mi è stato riferito che la ciclabile Mantova -Peschiera non presenta grandi tratti sterrati ma sò pochissimo della ciclopista del sole .della drava e del danubio.Sapete dirmi se sono percorribili con una BDC? spero di non essere andato offtopic GRAZIE!"
1429,"Buongiorno ragazzi, innanzitutto volevo complimentarvi con voi, vi seguo sempre e siete un pozzo di sapere per me dal quale attingere grazie al vostro stupendo blog. Vengo al punto, nemmeno un anno fa ho acquistato una bici da corsa per tenermi in forma, ma ho capito che la velocità e la competizione non fanno per me. Essendo amante dei viaggi in generale e particolarmente quelli in bici, volevo approfittare per acquistare una buona bici, sia per viaggiare, che per l'utilizzo quotidiano e per tenermi in forma. Ho letto la vostra recensione delle 10 migliori bici da viaggio del 2018 secondo voi, la mia attenzione è finita sulla Kona Sutra, ma pensandoci bene ho l'impressione sia veramente un po' troppo impostata solo per viaggiare, quindi cercando nel loro sito ed essendo indirizzato su un telaio in acciaio (la mia schiena ne sarebbe grata), ho visto la Kona Rove ST (soprattutto per i comandi del cambio alle leve freno), secondo voi può andare bene per quello che ho in mente visto che ho già comunque tutta l'attrezzatura per viaggiare da montarci dell'altra bici? Grazie mille ragazzi e scusate il disturbo ma dell'opinione di persone esperte in materia come voi mi fido molto."
1459,"Parlando  con un ciclista conosciuto casualmente del mio programma di viaggio Venezia-Atene,    sono stato  messo al corrente del  problema (inaspettato)dei  cani randagi che sembrano costituire  un pericolo. mi ha suggerito di portare scatolette da lanciare  a distanza per garantirsi  la via di fuga. qualcuno ha esperienza. 
un caro saluto.
Andrea"
1460,"Ciao a tutti:)

Qualcuno ha mai fatto la velodyssée?

Io e la mia ragazza stiamo pensando di farla quest'estate, per ragioni di tempo possiamo farla solo da roscoff a nantes o da nantes a bayonne,

Che cosa mi consigliate?

grazie mille!"
1465,"Ciao Farolfi,
i cani randagi possono essere un problema nel sud Europa anche se personalmente non abbiamo mai avuto grandi problemi. Loro corrono, abbiaiano ma poi a qualche metro da te si fermano e aspettano una tua mossa. La soluzione che abbiamo trovato più efficace è quella di fermarsi, mettere la bici tra te e i cani e aspettare che si tranquillizzino, camminando nella tua direzione di marcia con calma. 
Se questo non ti rende sufficientemente sicuro, puoi usare l'acqua della borraccia e spruzzarla nella loro direzione... in generale si spaventano e se anche questa soluzione ti sembra poco efficace porta con te uno spray al peperoncino o prova con le scatolette anche se mi sembra una soluzione piuttosto impraticabile... ora che l'hai aperta e lanciata i cani, se realmente lo vogliono, sono già ai tuoi polpacci :)"
1466,"Ciao Francesco, grazie per aver scritto qui sul forum:)
Purtroppo non abbiamo ancora percorso la Velodyssèe nella sua totalità ma solo un pezzetto, tra Roscoff e Nantes, e posso dirti che la Bretagna merita davvero: strade panoramiche, pochissimo traffico, paesini deliziosi e poi Nantes è davvero una città ciclabile, piena di spunti ed energia. (qui qualche informazione in più su Nantes in bici https://www.lifeintravel.it/nantes-in-bicicletta-lungo-la-loira-alla-scoperta-della-porta-della-bretagna.html). Vediamo se qualcun'altro ha avuto esperienze diverse:)
intanto buone pedalate
Veronica"
1467,"Ciao Marco,
scusa la latitanza... 
Secondo me per cifre così basse (intendiamoci, son sempre 300€ che per metterli insieme si suda parecchio :)), visti i costi ormai delle bici, direi che Decathlon è una delle migliori opzioni per qualità/prezzo

Dici bene per quanto riguarda le ruote da 28"" (o 27,5""/29"" se sceglierai una MTB) mentre per il monocorona o la tripla davanti, beh è una questione abbastanza dibattuta. Io sono piuttosto scettico per quanto riguarda la monocorona sulle bici da viaggio mentre potrei essere più ""aperto"" per quanto riguarda una MTB. Mi spiego: per un viaggio spesso sei carico e devi portare molti chili di bagaglio quindi qualche grammo in più o in meno di bici non fa alcuna differenza mentre può fare molta differenza un rapporto in più o in meno, anche intermedio, perché ti permette di avere (quasi) sempre il giusto rapporto da spingere mentre con il monocorona sei limitato. Diverso è il caso della MTB dove, senza deragliatore hai (eventualmente) meno problemi meccanici da gestire e ti puoi adattare ad avere anche meno rapporti tra cui scegliere... io comunque resto dell'idea che una bella tripla con tanti rapporti da scegliere sia meglio.

Non avevo fatto caso a questo dettaglio sulle bici da trekking decathlon e quindi direi proprio che la tua scelta dovrebbe, a mio parere, propendere verso una MTB che poi al limite adatterai al viaggio se resterai sul marchio Rockrider... oppure puoi fare una ricerca online e vedere cosa riesci a trovare... ottimi marchi a buon prezzo sono Lombardo, Bottecchia, Atala, Cube ad esempio ma ce ne sono tanti... assicurati in ogni caso che ci siano gli occhielli per il portapacchi posteriore!"
1366,"Ciao Luca, purtroppo non sono riuscita a trovare una soluzione al tuo problema. Ho cercato anche sul web trovando immagini con bici dotate di portapacchi carico e seggiolino ma dopo un'attenta analisi mi sono sembrate modificate o comunque predisposte a quell'utilizzo specifico. Ho pensato che un'altra possibilità alternativa potrebbe essere quella di integrare al tuo equipaggiamento un carrellino non per il piccolo/a ma per trasportare bagagli o altre cose... e quindi lasciare il seggiolino sul portapacchi. Mi spiace ma per ora non sono riuscita a trovare alternative migliori... poi, mai dire mai!
Buona giornata e buone pedalate
Vero"
1367,"Ciao, grazie per averci scritto:)
Trovi qualche informazione su cosa vedere nell'articolo riguardante l'Eurovelo 6 che segue i grandi fiumi europei fino al Delta del Danubio https://www.lifeintravel.it/eurovelo-6-dall-atlantico-al-mar-nero-in-bici.html
Per l'accoglienza campeggerai? Potresti utilizzare anche Warmshower per conoscere ciclisti e cicloviaggiatori locali^_^
Buone pedalate
Vero"
1368,"Grazie,
 che scoperta warmshower!!!
è proprio quello che mi serviva 
in effetti cercherei di pianificare il più possibile da qua per improvvisare tutto tranne i pernottamenti, l'itinerario sarebbe (ovviamente) quello descritto dal link : da Giurgiu a costanza, ho letto di una certa scorrevolezza del percorso e forse i miei 90 km al giorno non sarebbero impossibili, volendo anche vedere qualcosa specie paesaggisticamente, 
grazie ancora"
1369,"ciao , beh grazie mille.

Si qualcuna l'avevo vista pure io.

ma guarda questa

http://www.roweryholenderskie.net/fotelik-rowerowy-yepp-maxi-easyfit-test-fotelika-rowerowego-na-bagazniku/

ora non mi sembra sta gran modifica, ci sono tante foto si vede bene, non ti sembra che semplicemente il bagagliaio posteriore sia leggermente piu' lungo? alla fine come vedi ci sta e borsa e seggiolino (c'e' anche un adattare per seggiolino). 
Alla fine forse mi serve solo cambiare bagaglio posteriore e trovarne uno che fa questa curva all'insù',  o qualcosa di piu' lungo"
1370,"ho trovato finalmente!!!  

D'altronde solo gli olandesi potevano averci già' pensato.
ci sono tutti i possibili immaginabili adattori .. grandissimi!!!


http://www.steco.nl/en/our-products/106/"
1371,"Super!!! sempre sempre sempre... avanti^^ sono proprio felice, grande Luca!!!"
1372,"Ciao, figurati, è un vero piacere! Tienici aggiornati sulla tua avventura:))
a presto e buone pedalate,
Veronica"
1373,"Ciao, sarei interessato ad un portapacchi anteriore per una forcella ammortizzata quale mi consigli?oppure è meglio utilizzarne una rigida?
grazie Davide"
1374,"Ciao Davide,
ce ne sono alcuni... il problema con la forcella ammortizzata è che spesso devi montare dei ganci ad U che col tempo potrebbero un po' rovinare la vernice stessa della forcella. Se a te questo non importa un granché, la Axiom produce questo ad esempio:
http://www.axiomgear.com/products/racks/low-rider-racks/journey-suspension-disc-lowrider/
oppure la OMM ne produce un paio ma devi controllare se possono andare bene per la tua forcella:
https://www.oldmanmountain.com.es/italiano/portapacchio-anteriore-ultimatelowrider.html

oppure anche questo può andare con ganci ad U da acquistare separatamente:
http://www.xlc-parts.com/produkte_detail_en,1201,4047,detail.html"
1375,"grazie mille 
buone pedalate"
1376,grazie e buone pedalate a te...
1445,"Ciao Marco,
da quanto hai scritto, credo che per te la soluzione migliore sia una bici Gravel o Trekking, ideale punto d'incontro tra strada e turismo anche su facili sterrati. Se orientarti su una bici Gravel piuttosto che su una da Trekking dipende molto anche dalle tue precendenti esperienze: se pratichi o hai praticato Bici da Corsa allora preferirei una Gravel, al contrario se non hai mai fatto ciclismo e sei proprio all'inizio io preferirei una Trekking, per il semplice fatto che con un manubrio drop (BDC) la posizione è più performante ma può anche, se non sei messo bene bene in sella, creare problemi alla schiena e risultare scomoda sul lungo periodo e quindi preferirei una bici con manubrio Flat ed eventualmente delle piccole appendici per cambiare posizione alle mani.

Per quanto riguarda la taglia, se vuoi una idea spannometrica fino a 1.70m di altezza preferirei una S, da 1.70 a 1.80 una M e da 1.80 in poi una L. Se vuoi qualche dettaglio in più... e ti consiglio di perdere qualche minuto su questo particolare, puoi leggere qui come valutare la tua taglia (va bene anche se si riferisce a una BDC): 
https://www.lifeintravel.it/taglia-e-misura-del-telaio-della-bici-da-corsa.html

Infine se mi dai un budget di riferimento provo a vedere se trovo qualche esempio di bici da cui partire!"
1446,"In Italia il campeggio libero è regolamentato solitamente dalle regioni se non dai comuni ma c'è da dire che in teoria il bivacco notturno dal tramonto all'alba è consentito. Per campeggio libero si intende invece la sosta per 48 ore o più. Ma la confusione regna spesso sovrana e che io sappia in Lombardia non esiste una regolamentazione specifica quindi non mi assumo alcuna responsabilità se dovessero rompervi le scatole ;) 
Detto questo, secondo me non dovrebbe essere un gran problema campeggiare in una delle molte aree sosta lungo la ciclovia che è abbastanza immersa nel verde da permettervi di trovare posti tranquilli anche in piena estate: il consiglio è quello di farlo lontano dai centri abitati e in posti riparati, dove non date fastidio e comunque mai in Proprietà Privata... so che magari queste cose sono banali ma è sempre meglio dirlo.
Piazzate la tenda quando ormai il sole è sceso oltre l'orizzonte e ritiratela prima che salga, non lasciate segno del vostro passaggio e... divertitevi!!!"
1447,"Grazie mille per la risposta! 
Si, l'idea era quella di sostare solo di notte, dal tramonto all'alba. Grazie anche per i consigli che sono sempre utili!
 
Complimenti per il forum. Ho trovato informazioni interessanti e condividerò la mia esperienza al rientro!"
1378,Presa la mtb bianchi kuma 29.1  [attachment=346]kuma.jpeg[/attachment]
1379,Adesso vorrei mettere le appendici e un portapacchi qualche consiglio?
1390,"In effetti quelle Kenda mi pare che siano un vecchio modello, quindi probabilmente neanche troppo 'fresche' ...
Grazie per la tua gentilezza e disponibilità."
1391,Figurati... poi ci farai sapere la scelta e come ti ci sei trovato :)
1392,Ordinate Ergon GP4-S e Schwalbe Marathon 44-584 (27.5 x 1.65 Pollici). :)
1393,"Ciao a tutti!
Per ora è solo un'idea, ma vorrei partire circa a maggio attraversando Toscana, Liguria, Sud della Francia (passando per Tolosa e Bordeaux dove ho degli amici), per poi sormontare i Pirenei e bicilettare il nord della Spagna (più o meno seguendo il cammino di Santiago), fino al Portogallo!
Sono alle prime armi con il cicloturismo, ma ho esperienze pregresse di viaggio spartano zaino in spalla.
Cerco compagni con tempo a disposizione, anche per condividere solo un pezzo del viaggio. L'idea è comunque di partire a inizio maggio e arrivare in Portogallo circa a fine giugno."
1394,"Ottime scelte!!! 
Anch'io credo che mi concederò le GP4 quando queste saranno finite.
Le Marathon sono sempre e comunque una certezza (qualsiasi modello sia)."
1395,"Ciao Ksenia,
mi sembra un programmino niente male... ;) 
L'esperienza in bici conta poco se hai un po' di spirito di adattamento e sacrificio!

In bocca al lupo con la preparazione e la ricerca di compagni di viaggio!!!:)"
1396,"Ciao a tutti, vivo a 50km da Bruxelles, a luglio vorrei fare la ciclovia 5 direzione Londra, superato lo stretto andare in direzione Sud-Ovest. Pensavo ad una cosa tranquilla senza stress o sfide di velocità o quantità di km ma con il piacere della scoperta dormendo in luoghi economici ma non in tenda. Mi piacerebbe condividere questa esperienza con qualcuno che abbia la mia stessa filosofia. Allego, a scopo indicativo il link delle ciclovie europee http://www.eurovelo.com/en/eurovelos
e di un itinerario che qui viene proposto in treno ma che potrebbe essere utile sia come suggerimenti che per il ritorno in treno
http://4passi-viaggi.it/…/MT…/Southern-Heritage-and-Maritime"
