767,35,Novellina del cicloturismo! Consigli per bici da trekking/ibrida,2,"0","0","0","0",29,39646,"0","0","0",921,1436830851,10144,"Salve a tutti!  :woohoo: 
Mi sto avvicinando a questo bellissimo sport ma, per quanto tenti di documentarmi in giro, non riesco ad avere consigli esaustivi sul tipo di bicicletta da acquistare. Purtroppo, non conosco direttamente persone esperte di biciclette o che abbiano mai fatto cicloturismo per cui spero che possiate darmi una mano!

Come dicevo, sono una novella, per cui cercherei una bicicletta buona ma non esageratamente tecnica (budget massimo 300-400€ ), che mi garantisca però di percorrere lunghezze medio - lunghe su terreni per lo più regolari (penso non praticherò molto fuori strada ma se capita avere un mezzo che mi permetta di affrontarlo) e poter trasportare l'attrezzatura per stare via qualche giorno (anche attrezzatura da campeggio).
In realtà abito nelle vicinanze di due aziende produttrici di bici ma non sono riuscita a capire se valga la pena l'acquisto di questi marchi, in quanto non li ho spesso trovati citati nelle recensioni:

http://www.olympiacicli.it/it/
http://www.ciclielios.com/

L'idea sarebbe quella di effettuare l'acquisto direttamente dall'azienda produttrice così da risparmiare un pò rispetto i negozi specializzati.. ma come vi ripeto.. non ne so purtroppo ancora nulla e vorrei sentire la vostra su questi due marchi e eventualmente altri consigliati da voi!

Grazie anticipatamente !",giulia_p,1873,1554468838,13009,"Ahah ti ringrazio per la confusione aggiuntiva :P 
Vanno entrambe un pochino oltre il mio budget ma ora valuto, grazie!
Vorrei trovare un posto dove provarle tutte per fare paragoni, impresa impossibile credo :pinch: ...",Chiara Bellomi,"0",""
768,15,in bici da sola,"0","0","0","0","0",4,2048,"0","0","0",922,1436950361,10145,"Cari tutti,
grazie intanto per avermi accolto nella comunità!
Da poco mi sto affezionando al mondo a due ruote e vorrei un consiglio per la mia prima uscita in solitaria (di norma mi accodo a qualche amico, ma mica ci si può accodare sempre!). Potete darmi suggerimento su percorsi [b]ben segnalat[/b]i e non troppo faticosi per una gita di un giorno in centro italia? Vivo a Roma ma posso spostarmi in treno fino alla partenza!
Grazie",Rosebud29,928,1437387553,62,"Figurati,
direi che con quella bici ti conviene restare su giretti, anche in mtb, ma facili o cicloturistici!
Ciao",Leo,"0",""
769,58,Consigli per pernottamento,"0","0","0","0","0",4,1800,"0","0","0",926,1437051884,10148,"Ciao a tutti
sono nuovo su questo forum, avrei bisogno del consiglio di qualcuno che abbia più esperienza di me. Partirò da Brescia il 19 agosto e vorrei raggiungere Trapani in un paio di settimane; tra le varie strade che ho scelto percorrerò la Francigena da Lucca a Roma. Vorrei percorrere circa 120-150 chilometri al giorno ma senza pormi limiti; mi chiedevo se sia necessario prenotare ogni hotel od ostello oppure se posso ritenere relativamente probabile trovare sulla strada qualche posto dove pernottare, in modo da potermi fermare quando le gambe me lo chiedono e senza limitare i chilometri se mi sento di proseguire.
Ringrazio chiunque abbia la gentilezza di darmi qualche consiglio.
Ciao!",carletto,932,1437416792,62,"Sì, tranquillo... noi durante il viaggio dell'anno scorso attraverso l'Italia abbiamo fatto così ed è andata benissimo",Leo,"0",""
771,9,Londra-Milano primi ottobre 2015 cerco serio compagno di viaggio,"0","0","0","0","0",1,1352,"0","0","0",934,1437942312,10157,"Ciao a tutti!
Mi chiamo Roberto, ho 30 anni e il 5 ottobre io e la mia bicicletta partiamo con un volo da milano per londra.
Da lì un paio di giorni di svago per poi imboccare la eurovelo n 5 che dopo all incirca 1500km ci riporterà nel capoluogo meneghino.
confesso che è la mia prima volta che mi appresto a un itineraio cosi lungo. ma siccome non so se mai più avrò la possibilità di avere 3 settimana di ferie consecutive... ho deciso! ora o mai più! se ci fosse un cicloviaggiatore interessato a condividere questa impresa mi scriva pure pieva_85@yahoo.it",robbie,934,1437942312,10157,"Ciao a tutti!
Mi chiamo Roberto, ho 30 anni e il 5 ottobre io e la mia bicicletta partiamo con un volo da milano per londra.
Da lì un paio di giorni di svago per poi imboccare la eurovelo n 5 che dopo all incirca 1500km ci riporterà nel capoluogo meneghino.
confesso che è la mia prima volta che mi appresto a un itineraio cosi lungo. ma siccome non so se mai più avrò la possibilità di avere 3 settimana di ferie consecutive... ho deciso! ora o mai più! se ci fosse un cicloviaggiatore interessato a condividere questa impresa mi scriva pure pieva_85@yahoo.it",robbie,"0",""
772,9,Gorizia - Capo Nord 2016,"0","0","0","0","0",5,2693,"0","0","0",935,1438194521,10073,"Ciao, come dal titolo stò studiando e preparando questo giro che mi porterà da Gorizia - Austria - Germania - Danimarca - Svezia - Finlandia e Norvegia.

Il tutto dovrebbe essere fatto tra la seconda metà di aprile ad agosto/settembre.

Visto il viaggio sarà lungo e per ora in solitaria, volevo chiedervi se è meglio utilizzare solo le borse post e ant o usare pure il carrello monoruota in aggiunta ( pareri sul questo tipo di trasporto ? ).

Viaggio con tenda e amaca , ma naturalmente a seconda delle condizioni o altro mi appoggerò a guest house , ostelli ecc.

Insomma tutti i consigli sono buoni se possono tornare utili.

Per il ritorno pensavo di arrivare fino a Malmoe e con la Ryanair volare fino Pisa.

Grazie Flaviano

PS se  qualcuno vuole seguirmi è ben accetto.  :)",lasthero,939,1438328937,62,"Ciao Lasthero,
beh... direi che il programma non è niente male!
Per quanto riguarda Borse o Carrello, a mio parere (ma è anche questione di abitudine) le borse sono più comode e 4 borse sono più che sufficienti per trasportare tutto (la tenda puoi piazzarla sopra al portapacchi posteriore).
Per 4 mesi ti basta lo stesso bagaglio che usi per 15 giorni, soltanto che una volta ogni tanto dovrai fare il bucato! 
Portati un cambio pesante perchè noi in luglio in Norvegia abbiamo trovato tra gli 8 e i 12 gradi... con pioggia battente.  (l'anno successivo invece ce n'erano 30°, speriamo sia il tuo caso!)
Se hai tempo e voglia, ti consigliamo, al rientro di fare la costa norvegese (con le isole Lofoten)... è davvero spettacolare anche se molto umida! 
Qui tracce gps e descrizione del nostro viaggio: http://www.lifeintravel.it/norvegia-in-bici-viaggio-oslo-bodo.html
Per il rientro c'è anche la compagnia lowcost www.norwegian.com Prova dai un'occhiata anche a quella che forse è più economica (occhio che con il trasporto bici a volte conviene prendere una compagnia di bandiera anziché ryan che chiede 60€ solo di bici)
Comunque buona programmazione!",Leo,"0",""
773,9,Da Bazzano (BO) alla costa spagnola,"0","0","0","0","0",4,2487,5,"0","0",940,1438475417,10160,"Dopo un mesetto di preparativi e pianificazioni ora siamo ufficialmente [b]pronti a partire[/b].

Per dove? Ancora non si sa, intanto raggiungiamo la costa ligure, poi seguiremo la costa azzurra finchè non sentiamo parlare spagnolo, poi si vedrà.

L'idea di condividere con un pubblico più ampio una nostra esperienza di viaggio ci frullava in testa già da un po', ma vuoi il timore di non risultare interessanti vuoi la pigrizia, ci siamo sempre appoggiati al buon Facebook.

Le mete nella fase preparatoria sono state differenti: il [i]giro della costa sicula da Messina a Messina[/i] oppure [i]raggiungere la punta dello stivale[/i] passando da Pescara, poi tagliare verso Napoli e giù fino in fondo oppure [i]verso Est verso le coste della croazia[/i], ma in fondo una meta non la volevamo, quindi verso ovest e vediamo dove si arriva.

[center][attachment=218]IMG_4654.jpg[/attachment][/center]

Ho preparato una bozza di percorso con l'obiettivo di svalicare verso la toscana  senza spezzarci troppo le gambe, purtroppo non c'è modo senza perdere una giornata ad arrampicarci in quota quindi prenderemo [b]la via Emilia fino a Piacenza[/b], poi tireremo verso Tortona, poi attraverso un valico relativamente basso raggiungeremo la costa a Genova.

Il mezzo scelto per quella che per noi è una discreta impresa, è il [i][u]nostro fido tandem[/u][/i], al quale è stata fatta ""qualche"" miglioria rispetto alle ultime avventure; avrò modo di descrivervelo con calma nei prossimi giorni, lo abbiamo rifatto di sana pianta per adeguarlo alle nostre esigenze partendo da [b]un vecchio tandem da corsa Bottecchia[/b], riadattato con i manubri da passeggio dal precedente proprietario: un pescarese che probabilmente non lo utilizzava molto e che abbiamo comprato andandolo a ritirare di persona a Pescara, presentandoci in stazione con le borse e la tenda, per poi pedalarcelo fino a casa.

[center][attachment=219]IMG_4692.jpg[/attachment][/center]

Ma quando partiamo? Beh direi che ormai manca poco, diciamo qualche ora, del resto l'Erika ha lavorato fino a questo pomeriggio ed abbiamo fatto appena in tempo a caricare tutto dopo aver ripassato le liste più e più volte.

[center][attachment=220]IMG_4698.jpg[/attachment][/center]

Il bagaglio non è esagerato, siamo [b]sui 28 chili complessivi[/b], forse abbiamo sovraccaricato un po' il posteriore ma la ruota è robusta e a me piace un anteriore leggero.

Speriamo di riuscire a trasmettervi le nostre emozioni tappa per tappa, arricchendo il tutto con qualche dettaglio logistico.

[i]Se qualcuno ha qualche dritta da darci non vediamo l'ora di farci guidare dalle vostre esperienze sulla costa azzurra, non mancheremo di seguire i vostri consigli nel limite delle nostre possibilità.[/i]

A domani :)

Cesare & Erika",Cesare + Erika,943,1439813862,10168,"Ragzzi molto interessante il discorso sulle guarniture nel Tandem, dato che io non ne so molto.
Inoltre bella bici, ci raccontate di piu'? Che forcelle avete messo?
Buon viaggio

Paolo",paolounchained,"0",""
775,49,Primo giro in bici al lago di Vico,"0","0","0","0","0",2,2632,"0","0","0",947,1441638451,10174,"E il primo giro è andato!
Alla fine ci siamo riusciti, un anno dietro alla voglia di iniziare e , finalmente, qualche giorno fa siamo andati in negozio e abbiamo comprato due bici.
Nulla di particolare, qualcosa per inziare e vedere come va.
Siamo circondati da amici che girano tutti i giorni per la Tuscia e ci siamo fatti prendere la mano anche noi.
Non sappiamo quanto dureremo e se ce la faremo ma l'idea di girare in bici ci affascina.
Purtoppo solo ieri siamo potuti uscire e per meno di un ora dato che il tempo prometterva fulmini e saette. Un piccolo giro vicino il lago di Vico, strada sterrata e qualche piccolo dislivello del terreno.
Meno di 10km  con 24,0 °C. Un giro semplice per vedere e ""sentire"" le bici ed evitare di non poterci muovere oggi!
La prossima uscità sarà invece in compagnia di chi in bici già ci va da un pò... e il giorno dopo sicuramente io non potrò muovermi!

[attachment=223]lago-di-vico.jpg[/attachment]",Lo_Ny_UES,1003,1455906914,10292,"E' sempre bellissima l'emozione di acquistare una bicicletta, prepararsi mentalmente ad avere una compagna di viaggio e fare in modo che lei stia bene perchè così la nostra avventura per le strade non diventi una fatica! Ed il primo giro non si dimentica mai... intendo il primo piccolo viaggio, pochi kilometri o poche ore non importa... ma sei cosciente che si sta entrando a far parte di una nuova dimensione... un nuovo modo di vedere il mondo... E la prima vacanza sarà anch'essa indimenticabile.... e alla fine si penserà subito ad una nuova avventura. Buone pedalate a voi e auguri",andrea_biketaranto,"0",""
776,32,acquisto bici da viaggio,"0","0","0","0","0",6,1634,"0","0","0",950,1442266978,10193,"Buonasera, vorrei un consiglio per l'acquisto di una bici da viaggio, possibilità di spesa di circa 3000 euro. Ho visto la thorn nomad che mi piace, ma vorrei sapere se ci sono altre che possano andare meglio. E' la mia prima bici da viaggio e sono alla ricerca di consigli utili a prendere una decisione sull'acquisto. Grazie",alessandro pasquato,955,1443950651,62,"Ciao Maurizio,
non ho esperienza diretta con il Rohloff ma tutti i viaggiatori incontrati con quel cambio ne sono entusiasti... non so a quale prezzo tu l'abbia trovata ma 1300€ (quello che ho trovato io) mi sembra un buon prezzo ma adeguato alla bici che hai visto. ;)",Leo,"0",""
778,25,Oruxmaps modifica/cancellazione tracce,"0","0","0","0","0",2,4600,"0","0","0",957,1444034562,10204,"Ciao, intanto complimenti per il sito molto bello.
Vorrei sapere se è possibile modificare le tracce registrate in oruxmaps. Alla fine di un percorso di gruppo in bici, ho dimenticato di stoppare e il prg ha registrato la traccia fino a quando o stoppato arrivato a casa.
Grazie, nel frattempo dò un'okkiata al sito
CiAO",Tananto,960,1444206310,62,"Ciao,
purtroppo per ora non è possibile modificare le tracce presenti nel database oruxmaps... la cosa più facile da fare è scaricarla sul pc e modificarla con un programma di editing tipo basecamp o qlandkarte e quindi ricaricarla sullo smartphone... 
gli sviluppatori di orux, a quanto ne so, stanno però cercando di implementare per il futuro la possibilità di elaborazione delle tracce...
ciao e grazie per i complimenti al sito!",Leo,"0",""
782,57,Eolienbike....Cicloturismo alle Isole Eolie,"0","0","0","0","0",1,2090,4,"0","0",964,1444928488,10215,"Sono una guida di mountain bike; nasce l'idea ""Eolienbike"" ed è subito un  successo!!; essa  comprende diversi tour in mountain bike di diverso livello e,  consente di creare in autonomia, escursioni in bike su misura, secondo le varie esigenze.
Dalla singola escursione giornaliera, a dei  tour a tappe  all inclusive in una o più isole dell'arcipelago Eoliano, con spostamenti da un'isola all'altra con barca privata, a nostra disposizione (formula bike/boat).
Organizziamo una bike/vacanza  insieme!!!  Mi piacerebbe farvi scoprire in sella alla bike, le bellezze esclusive delle Eolie.

www.eolienbike.com
https://www.facebook.com/abucca.eolienbike",eolienbike,964,1444928488,10215,"Sono una guida di mountain bike; nasce l'idea ""Eolienbike"" ed è subito un  successo!!; essa  comprende diversi tour in mountain bike di diverso livello e,  consente di creare in autonomia, escursioni in bike su misura, secondo le varie esigenze.
Dalla singola escursione giornaliera, a dei  tour a tappe  all inclusive in una o più isole dell'arcipelago Eoliano, con spostamenti da un'isola all'altra con barca privata, a nostra disposizione (formula bike/boat).
Organizziamo una bike/vacanza  insieme!!!  Mi piacerebbe farvi scoprire in sella alla bike, le bellezze esclusive delle Eolie.

www.eolienbike.com
https://www.facebook.com/abucca.eolienbike",eolienbike,"0",""
785,35,Info bici da viaggio in asia,"0","0","0","0","0",6,1977,"0","0","0",965,1445286468,10218,"Sto pianifidando un viaggio in asia, solo che vorrei farlo in bici, per avere la possibilita di spaziare e di girare in completa autonomia.
Confesso che non ho mai avuto modo di viaggiare in bici per lunghi periodi, e visto che è un viaggio di sola andata, mi piacerebbe viverlo in bici.
Mi potreste aiutare a capirne di piu su questo fantastico mondo?",rivelox,971,1445870661,62,"Personalmente per un viaggio in Asia eviterei le 29""... sono troppo ""giovani"" e noi nel 2011 facemmo fatica anche a trovare un raggio di ricambio per le 26""... la maggior parte delle bici lì sono da città con ruota da 28"". Di certo potrebbe essere comodo avere una 29"" per percorrere lunghe distanze ma a questo punto, come ti dicevo, cerca una bici da viaggio con ruote da 28"" e sei a posto!",Leo,"0",""
786,33,Machu Picchu in bicicletta,"0","0","0","0","0",1,1667,"0","0","0",972,1445979431,118,"Ciao a tutti, il mese prossimo affronteremo un viaggio in bici sulle Ande e vorremmo raggiungere anche la suggestiva città inca a due ruote ma dalle notizie che abbiamo trovato in giro sembra un'impresa impossibile. Ci dovrebbe essere una strada che sale da ovest senza toccare Cusco e che inerpicandosi raggiunge poi i dintorni della cittadina... qualcuno ha avuto esperienze?!?
Grazie a tutti^^ :woohoo:  :woohoo:  ;)",Vero,972,1445979431,118,"Ciao a tutti, il mese prossimo affronteremo un viaggio in bici sulle Ande e vorremmo raggiungere anche la suggestiva città inca a due ruote ma dalle notizie che abbiamo trovato in giro sembra un'impresa impossibile. Ci dovrebbe essere una strada che sale da ovest senza toccare Cusco e che inerpicandosi raggiunge poi i dintorni della cittadina... qualcuno ha avuto esperienze?!?
Grazie a tutti^^ :woohoo:  :woohoo:  ;)",Vero,"0",""
792,15,VENDESI Carrello portabambino da bici Chariot CX 1 originale canadese (ora Thule),3,"0","0","0","0",1,4562,7,"0","0",978,1446651753,10227,"SOLO PER NEO O FUTURI GENITORI CICLOTURISTI APPASSIONATI
Completo di tutti gli accessori per utilizzarlo come carrello collegato alla bici, passeggino e passeggino da jogging.
Perfetto per cicloturismo impegnativo in famiglia quale anello laghi salisburghesi (Salzkammergut km 350). 
Pieghevole e dotato di borsa per il trasporto in macchina.

Di seguito elenco completo con i prezzi da nuovo (verificate da Bertoni http://www.bertonistore.it/180--thule-chariot-passeggini)
Chariot CX 1						                1.015
Jogging Kit 	(ruota grande anteriore)			  134
Strolling (passeggino - due piccole ruote) Kit	89
Amaca bimbo (per bambino ancora piccolo)		94
Cargo rack (cestino porta cose superiore)				83
Baby supporter	 (sostegni laterali e collo per quando sta seduto)		72
Borsa	(contenitore posteriore per trasportare cose)					88
Cycling kit (per collegare carrello alla bici)				89
Axle Mount ezHitch (giunto per mozzo bicicletta) 	36
Borse per ruote							articolo non disponibile in Italia
Borsa per tutto il carrello            articolo non disponibile in Italia
TOTALE  NUOVO			1.700€   ===>> USATO 1.200 €

Disponibile per qualunque verifica ed informazione.


[attachment=234]IMG_1157.jpg[/attachment]

[attachment=235]IMG_1159.jpg[/attachment]

[attachment=236]IMG_1160.jpg[/attachment]

[attachment=237]IMG_1164.jpg[/attachment]

[attachment=238]IMG_1165.jpg[/attachment]

[attachment=239]IMG_1152.jpg[/attachment]

[attachment=240]IMG_1149.jpg[/attachment]",moleskinet,978,1446651753,10227,"SOLO PER NEO O FUTURI GENITORI CICLOTURISTI APPASSIONATI
Completo di tutti gli accessori per utilizzarlo come carrello collegato alla bici, passeggino e passeggino da jogging.
Perfetto per cicloturismo impegnativo in famiglia quale anello laghi salisburghesi (Salzkammergut km 350). 
Pieghevole e dotato di borsa per il trasporto in macchina.

Di seguito elenco completo con i prezzi da nuovo (verificate da Bertoni http://www.bertonistore.it/180--thule-chariot-passeggini)
Chariot CX 1						                1.015
Jogging Kit 	(ruota grande anteriore)			  134
Strolling (passeggino - due piccole ruote) Kit	89
Amaca bimbo (per bambino ancora piccolo)		94
Cargo rack (cestino porta cose superiore)				83
Baby supporter	 (sostegni laterali e collo per quando sta seduto)		72
Borsa	(contenitore posteriore per trasportare cose)					88
Cycling kit (per collegare carrello alla bici)				89
Axle Mount ezHitch (giunto per mozzo bicicletta) 	36
Borse per ruote							articolo non disponibile in Italia
Borsa per tutto il carrello            articolo non disponibile in Italia
TOTALE  NUOVO			1.700€   ===>> USATO 1.200 €

Disponibile per qualunque verifica ed informazione.


[attachment=234]IMG_1157.jpg[/attachment]

[attachment=235]IMG_1159.jpg[/attachment]

[attachment=236]IMG_1160.jpg[/attachment]

[attachment=237]IMG_1164.jpg[/attachment]

[attachment=238]IMG_1165.jpg[/attachment]

[attachment=239]IMG_1152.jpg[/attachment]

[attachment=240]IMG_1149.jpg[/attachment]",moleskinet,"0",""
795,33,Via della seta 2016,"0","0","0","0","0",2,2110,"0","0","0",981,1448204327,10243,Stò organizzando un cicloviaggio dal veneto fino a pechino lungo la via della seta con partenza a marzo/aprile 2016 ed arrivo circa a metà settembre.. Il mio compagno di viaggio purtroppo ha dovuto rinunciare al viaggio ma io non voglio rinunciare e sono in cerca di un compagno/a motivato che voglia fare questo viaggio con me..  questa è la mia mail nicolapeccolo@libero.it,nicola82,982,1448393119,118,"Ciao Nicola, la via della Seta è un grande sogno e spero davvero tu possa realizzarlo! Nei prossimi giorni pubblico anche il tuo annuncio su facebook e speriamo di trovare qualche intrepido cicloviaggiatore^^
a presto e buone pedalate
Vero",Vero,"0",""
801,9,Capo nord,"0","0","0","0","0",2,1852,"0","0","0",988,1451819403,10268,"Ho in programma per il mese di agosto 2016 un viaggio in bicicletta da bologna a capo nord. Purtroppo ho solo un mese a disposizione. Qualche interessata/o?
Ciao
Massimiliano",mclegalconsulting,1262,1511715882,11338,"Ciao, complimenti come e andato il viaggio? Il mio sara nel 2018 da varese a tallinn x poi scendere fino a Bangkok..",lucacasm76,"0",""
802,9,Viaggio in norvegia,3,"0","0","0","0",3,1613,"0","0","0",989,1451856745,10269,"Ciao sono.Serena un'appassionata di cicloturismo! In passato con mio marito bo fatto viaggi in solitaria in mongia, tbailandia, laos, indonesia, oltre che mete europee e tibet in gruppo. Ora però abbiamo una bimba e quindi l'anno scorso romanische strasse in baviera con carretto e quest'anno ad agosto pensavamo nord norvegia! Secondo voi è fattibile con carretto al seguito? Ovviamente in solitaria noi tre non con un viaggio organizzato. Grazie mille...ah ovviamente ad agosto!",Seri21,1059,1465833512,10227,"Ciao,
sono un cicloturista tranquillo.
Ho fatto qualche bel giro con mia moglie in bicicletta in giro per la Norvegia. In particolare siamo stati Lofoten, zone di Bergen e il famoso tracciato di Rallarvegen (https://www.visitnorway.it/listings/cycling-rallarvegen/46091/).
Abbiamo anche noi una bambina e quando era piccola l'abbiamo portata in giro nel carretto (Chariot).
Non siamo tornati in Norvegia con lei e il carretto.
Escluderei sicuramente il tracciato. Per il resto puoi fare di tutto in quanto sono molto rispettosi dei ciclisti ma il tempo potrebbe rendere il viaggio poco piacevole.
Se non conosci, ti suggerisco il bel giro (non molto lungo) Salzkammergut (http://www.altaaustria.at/detail/article/la-pista-ciclabile-del-salzkammergut.html).
E' molto bello l'ambiente e quasi totalmente su ciclabile.
Spero di esserti stato utile.
Michele",moleskinet,"0",""
807,32,Il giro del mondo in 15 giorni,2,"0","0","0","0",4,1309,"0","0","0",995,1453585903,10280,"Ciao a tutti,
sto iniziando a programmare un viaggio in bicicletta per quest'estate.
Pensavo di visitare il Nord Europa (Danimarca, Norvegia, Svezia), ma devo tener conto che probabilmente non avrò molti giorni di ferie,  max 15 gg se va bene...
Una decina di giorni in bici potranno bastare per visitare bene la Danimarca ad esempio?

Grazie

Marta",Marta,999,1454012714,62,"Ehehe,,, il sogno di molti! 
Poi in realtà all'atto pratico c'è tanto lavoro dietro lo schermo e meno ""sul campo""!

In ogni caso noi per l'ultimo viaggio (che sta terminando in questi giorni... siamo in Argentina a Salta e rientreremo domani a Milano) abbiamo avuto 2 mesi mentre in Marocco ci siamo stati 15 giorni, dedicandoci principalmente all'Alto Atlante!",Leo,"0",""
809,44,Tour di 15 gg. in Basilicata + 5 gg. di relax al mare,2,"0","0","0","0",3,1794,2,"0","0",1000,1454498751,9701,"Ciao cicloviaggiatori vorrei avere qualche dritta da voi in merito all'organizzazione del prossimo viaggio a 2 ruote in Basilicata. Vorrei qualche dritta su che giro fare per godere della natura a 360° e del mare a fine viaggio per rilassarsi. vorrei fare un percorso medio con alcuni tratti faticosi ma non troppo....è pur sempre una vacanza....ho trovato in rete degli itinerari che vi allego, cosi magari potete consigliare quali assolutamente non bisogna perdere e quali si possono tralasciare...
E' la prima volta che scrivo in un forum, non so se devo darvi altre info...fatemi sapere grazie mille ciao ciao
[attachment=241]cartina_basilicata.pdf[/attachment]

[attachment=242]itinerari.pdf[/attachment]",Lagiappa,1002,1455699683,10292,"Ciao Lagiappa, concordo con la risposta di Leo. In 15 giorni si può fare un bellissimo tour della Basilicata e di posti belli e a pieno contatto con la natura ce ne sono molti. Sarebbe utile capire che tipo di viaggio stai programmando, punto di partenza e di arrivo per darti qualche dritta in più... Ad ogni modo anch'io sto programmando un giro della Basilicata di circa 15/20 giorni in estate, se ti fa piacere possiamo scambiarci qualche info in più e magari, perchè no, affrontare qualche tratto insieme. Sono di Taranto e conosco molti posti davvero belli in Basilicata...",andrea_biketaranto,"0",""
810,32,aiuto,"0","0","0","0","0",5,1342,"0","0","0",1004,1456126789,10167,"come da titolo cerco aiuto consigli. Devo montare il porta pacchi sulla mia mtb front disc 29  che non e predisposta girando su internet ne ho trovati parecchi ma non so quale scegliere e dove aquistare a brescia senza spendere cifre esagerate.
 premesso che ad agosto faro la francia in autonomia con mia moglie avrei bisogno caricare circa due borse da 30 kg  grazie per i vostri consigli",Jembo,1008,1456168048,10167,grazie ancora per l'aiuto provero a chiede al mio meccanico se ha delle soluzioni diferse  e bravo ma un po caro,Jembo,"0",""
811,32,thule pack 'n pedal,"0","0","0","0","0",1,1154,"0","0","0",1009,1456660349,10167,"come  descritto nel mio precedente post(aiuto) cercavo  un portapacchi per  la mai mtb 29 senza predisposizioni, grazie hai suggerimenti di Leo sono andato da gialdini a brescia mi ha proposto il thule pack 'n pedal , adattabile a qualsiasi bici non predisposta. bello anche se non molto economico, dichiarato con una portata massima di 25 kg nella parte superiore ma solo 18 sui fianchi per trasporto borse.Se conoscete l'articolo, ho lo state usando, mi piacerebbe sapere che ne pensate e le vostre esperienze grazie mille per il vostro aiuto .",Jembo,1009,1456660349,10167,"come  descritto nel mio precedente post(aiuto) cercavo  un portapacchi per  la mai mtb 29 senza predisposizioni, grazie hai suggerimenti di Leo sono andato da gialdini a brescia mi ha proposto il thule pack 'n pedal , adattabile a qualsiasi bici non predisposta. bello anche se non molto economico, dichiarato con una portata massima di 25 kg nella parte superiore ma solo 18 sui fianchi per trasporto borse.Se conoscete l'articolo, ho lo state usando, mi piacerebbe sapere che ne pensate e le vostre esperienze grazie mille per il vostro aiuto .",Jembo,"0",""
812,9,Spagna e Portogallo,"0","0","0","0","0",12,5468,23,"0","0",1010,1457033118,10260,"ciao a tutti ! sto accarezzando l'idea di fare un viaggio in bici tra Spagna e Portogallo.
Purtroppo se tutto va bene avrò solo il mese di Agosto a disposizione e quindi non riuscirò a fare tutto il tragitto in bici partendo da casa(Milano) . Mi attira il deserto di Tabernas , lo stretto di Gibilterra Tarifa e poi assaggiare il Portogallo.... ma non ho idea di quanto sia ciclabile quella zona, per esempio, Tarifa è conosciuta anche come la città del vento  :whistle:  che in bici non è il massimo. Insomma cerco consigli e dritte nel caso qualcuno ci sia già stato. Vorrei muovermi solo in bici e tenda  :huh:",manuele 71,1321,1519034002,62,"Grazie suonimusicaidee,
se dovessi decidere di andare sulla in Algarve terremo assolutamente in considerazione le tue info!!! ;)",Leo,"0",""
813,9,"ITALYTOHOLLAND, in bici attraverso Svizzera, Francia, Germania e Belgio",3,"0","0","0","0",2,1593,1,"0","0",1012,1457377077,9989,"L'associazione sportiva [url=https://www.facebook.com/bikylife/]Bikylife[/url] insieme al Museo della Gambarina di Alessandria, è lieta di presentare la sua nuova Impresa Cicloturistica, questa volta alle porte dell'Europa.

Partiremo [b]da Alessandria[/b],  alla volta dell'[b]Olanda[/b], attraversando [b]Svizzera, Francia, Germania e Belgio[/b].
Il viaggio avvia anche uno scambio socio-culturale con tutte gli stati toccati durante il viaggio per portare le nostre tradizioni in Europa.

Tutte le storie e le emozioni saranno riprese e raccontate in un incredibile lungometraggio!

[video]https://www.youtube.com/watch?v=i4Y1_a46lmA[/video]

Il viaggio oltre ad essere patrocinato dalla Regione Piemonte, dal CONI e dai Comuni di Novi Ligure e Alessandria potrà contare sul sostegno di Ethic Sport e CSAIn.

Chiunque volesse contribuire alla realizzazione di questa impresa, di questo sogno, li basterà collegarsi a http://italytoholland.bikylife.com/#support . In base al tipo di contributo, ringrazieremo con particolari Premi.

[i]Perchè chi viaggia da solo arriva prima ma chi viaggia insieme arriva più lontano![/i]

Nelle prossime settimane continueremo a condividere aggiornamenti sulle fasi di preparazione del viaggio per poi raccontare l'incredibile inizio di un viaggio tanto atteso!  ;)",Bikylife,1015,1457437192,62,"Complimenti ed in bocca al lupo!!!
Aspettiamo i vostri aggiornamenti!",Leo,"0",""
815,31,Susa Bike Experience,"0","0","0","0","0",1,1399,"0","0","0",1016,1457458360,118,"Da oggi sono aperte le iscrizioni (max. 15 partecipanti previa caparra di 50 Euro) per Susabikexperience, settimana in MTB in alta Val di Susa dall'8 al 14 agosto 2016.
Il programma dettagliato è sul sito Cai Asti alla voce ""Notizie"".
Le prenotazioni verranno prese ai contatti indicati sulla locandina e per la caparra potete fare un bonifico sull'IBAN IT16P0608510300000000021095 con causale ""CAI ASTI - Susabikexperience"".

Luca Lungo Vaschetto",Vero,1016,1457458360,118,"Da oggi sono aperte le iscrizioni (max. 15 partecipanti previa caparra di 50 Euro) per Susabikexperience, settimana in MTB in alta Val di Susa dall'8 al 14 agosto 2016.
Il programma dettagliato è sul sito Cai Asti alla voce ""Notizie"".
Le prenotazioni verranno prese ai contatti indicati sulla locandina e per la caparra potete fare un bonifico sull'IBAN IT16P0608510300000000021095 con causale ""CAI ASTI - Susabikexperience"".

Luca Lungo Vaschetto",Vero,"0",""
