407,3843,2,"0",2020-10-14 05:42:30,151.62.167.97,"0"
408,3851,4,62,2020-10-14 05:47:45,151.62.167.97,"0"
409,3848,4,62,2020-10-14 05:54:02,151.62.167.97,"0"
410,3831,2,17909,2020-10-14 17:41:18,79.16.35.129,"0"
411,3844,2,17909,2020-10-14 17:41:24,79.16.35.129,"0"
412,3300,"0","0",2020-10-15 06:25:42,93.150.183.16,1
413,3859,2,"0",2020-10-15 10:49:11,87.7.143.18,"0"
414,3419,2,"0",2020-10-16 08:02:38,146.241.186.245,"0"
415,3860,2,62,2020-10-16 13:53:13,146.241.186.245,"0"
416,3866,2,"0",2020-10-16 17:29:40,37.116.212.31,"0"
417,3859,2,"0",2020-10-18 18:03:21,194.230.145.53,"0"
418,3869,4,118,2020-10-19 08:20:11,146.241.184.214,"0"
419,3747,4,"0",2020-10-19 21:59:32,62.18.119.125,1
420,3725,4,"0",2020-10-19 21:59:41,62.18.119.125,1
421,3722,4,"0",2020-10-19 21:59:49,62.18.119.125,1
422,3715,4,"0",2020-10-19 22:00:01,62.18.119.125,1
423,3690,4,"0",2020-10-19 22:00:05,62.18.119.125,1
424,3695,4,"0",2020-10-19 22:00:07,62.18.119.125,1
425,3689,4,"0",2020-10-19 22:00:11,62.18.119.125,1
426,3696,4,"0",2020-10-19 22:00:14,62.18.119.125,1
427,3687,4,"0",2020-10-19 22:00:17,62.18.119.125,1
428,3686,4,"0",2020-10-19 22:00:20,62.18.119.125,1
429,3479,2,"0",2020-10-21 11:12:23,79.50.104.128,"0"
430,3871,2,62,2020-10-21 16:10:50,146.241.169.103,"0"
431,3828,"0","0",2020-10-21 17:48:04,151.34.34.79,1
432,3511,2,"0",2020-10-22 09:25:31,109.26.59.153,"0"
433,3799,2,"0",2020-10-22 15:16:39,2.38.94.199,"0"
434,3859,"0","0",2020-10-22 18:10:15,93.44.191.248,1
435,3847,2,118,2020-10-23 08:11:46,146.241.189.45,"0"
436,3511,2,"0",2020-10-24 20:51:59,37.47.11.121,"0"
437,3872,2,"0",2020-10-24 21:14:01,"176.206.148.140","0"
438,3876,2,118,2020-10-25 07:09:51,146.241.177.175,"0"
439,3564,2,118,2020-10-25 07:14:01,146.241.177.175,"0"
440,3875,2,118,2020-10-25 07:14:13,146.241.177.175,"0"
441,3881,2,"0",2020-10-26 19:45:51,37.163.252.26,"0"
442,3877,2,"0",2020-10-26 20:12:17,93.176.129.241,"0"
443,3810,"0","0",2020-10-26 20:36:15,151.38.124.13,1
444,3881,2,118,2020-10-27 08:19:55,"146.241.188.0","0"
446,3859,4,"0",2020-10-27 12:46:23,151.46.14.248,1
447,3859,2,"0",2020-10-27 16:33:22,151.26.137.107,"0"
448,3859,"0","0",2020-10-28 00:57:05,62.19.180.136,1
449,3859,2,"0",2020-10-28 06:48:43,88.44.224.36,"0"
450,3294,2,"0",2020-10-28 08:27:17,93.56.161.183,"0"
451,3859,2,"0",2020-10-29 17:27:53,151.82.220.2,"0"
452,3538,4,"0",2020-10-29 20:25:09,79.22.6.97,1
453,3859,2,"0",2020-10-30 11:06:57,193.207.135.156,"0"
454,3894,2,12096,2020-11-02 19:10:44,146.241.167.116,"0"
455,3894,2,"0",2020-11-03 08:07:16,93.35.247.255,"0"
456,3871,2,"0",2020-11-03 10:27:08,37.119.142.195,"0"
457,3895,2,"0",2020-11-03 13:54:35,95.236.108.67,"0"
458,3894,"0","0",2020-11-03 13:54:37,95.236.108.67,1
459,3896,"0",22540,2020-11-04 05:10:27,79.16.131.192,1
460,3896,2,"0",2020-11-04 10:41:49,146.241.162.26,"0"
461,3581,2,"0",2020-11-06 13:00:53,146.241.174.189,"0"
462,3899,2,22577,2020-11-06 13:46:12,146.241.174.189,"0"
463,3287,"0","0",2020-11-07 19:47:01,93.37.210.131,1
464,3270,2,118,2020-11-09 07:37:44,146.241.169.139,"0"
465,3618,2,118,2020-11-09 17:19:30,146.241.171.66,"0"
466,3571,"0","0",2020-11-10 14:18:02,79.18.71.151,1
467,3038,"0","0",2020-11-10 15:22:06,80.116.184.179,1
468,3287,"0","0",2020-11-11 14:36:44,151.61.208.104,1
469,3283,2,"0",2020-11-11 14:36:46,151.61.208.104,"0"
470,3905,2,12096,2020-11-13 08:16:36,79.59.111.118,"0"
471,3903,2,62,2020-11-14 14:28:09,146.241.192.193,"0"
472,3907,4,"0",2020-11-14 16:53:42,2.39.36.216,"0"
473,3908,2,12096,2020-11-14 16:55:56,2.39.36.216,"0"
474,3882,2,"0",2020-11-15 18:46:31,37.117.74.183,"0"
475,3881,2,"0",2020-11-15 18:46:36,37.117.74.183,"0"
476,3919,2,"0",2020-11-16 15:08:05,146.241.220.11,"0"
477,3919,2,118,2020-11-16 15:08:15,146.241.220.11,"0"
478,3915,4,118,2020-11-16 15:14:19,146.241.220.11,"0"
479,3914,4,118,2020-11-16 15:16:49,146.241.220.11,"0"
480,3913,2,118,2020-11-16 15:18:29,146.241.220.11,"0"
481,3914,2,"0",2020-11-16 21:49:06,130.25.0.36,"0"
482,3412,2,"0",2020-11-18 08:22:37,185.38.254.23,"0"
483,2892,4,118,2020-11-18 14:10:03,"146.241.196.70","0"
484,3925,2,"0",2020-11-18 16:05:18,91.80.31.158,"0"
485,3581,2,"0",2020-11-19 21:31:11,151.82.152.103,"0"
486,3798,"0","0",2020-11-21 13:49:26,"87.5.240.70",1
487,2397,3,"0",2020-11-22 12:32:31,213.243.252.134,"0"
488,3925,2,"0",2020-11-22 13:11:37,2.37.204.229,"0"
489,3483,"0","0",2020-11-23 01:48:06,5.77.89.38,1
490,3928,2,62,2020-11-23 14:28:04,146.241.197.19,"0"
491,3929,4,62,2020-11-23 14:32:50,146.241.197.19,"0"
492,3924,2,"0",2020-11-23 22:26:54,2.37.204.229,"0"
493,3253,4,118,2020-11-25 13:02:08,146.241.213.139,"0"
494,3945,2,118,2020-11-26 07:39:47,146.241.199.198,"0"
495,3941,2,12096,2020-11-26 11:39:51,2.39.36.29,"0"
496,3934,2,22083,2020-11-26 20:28:55,87.8.11.253,"0"
497,3953,2,"0",2020-11-28 07:31:48,79.44.200.185,"0"
498,3933,2,"0",2020-11-29 14:05:08,146.241.201.22,"0"
499,3934,4,62,2020-11-29 14:06:24,146.241.201.22,"0"
500,3949,5,62,2020-11-29 14:12:55,146.241.201.22,"0"
501,3743,2,"0",2020-11-29 19:13:55,151.36.167.22,"0"
502,3204,2,"0",2020-11-30 20:44:20,"193.207.217.0","0"
503,3887,2,"0",2020-12-01 15:02:31,5.77.88.156,"0"
504,3934,2,"0",2020-12-03 14:07:48,109.205.107.222,"0"
505,3928,2,"0",2020-12-03 14:15:11,109.205.107.222,"0"
506,3971,2,"0",2020-12-03 16:45:46,"185.142.174.60","0"
507,3971,"0","0",2020-12-04 05:47:49,"5.11.109.200",1
508,3289,2,"0",2020-12-06 21:58:25,"82.52.9.190","0"
509,3973,2,22083,2020-12-07 18:25:02,80.180.110.168,"0"
510,3976,2,"0",2020-12-07 19:27:28,185.241.147.122,"0"
511,3978,2,62,2020-12-07 20:13:41,146.241.201.242,"0"
512,3974,"0",62,2020-12-07 20:13:44,146.241.201.242,1
513,3984,"0","0",2020-12-08 15:44:36,5.89.212.167,1
514,3391,2,"0",2020-12-08 20:14:17,79.26.57.206,"0"
515,3753,2,"0",2020-12-09 15:37:40,146.241.208.71,"0"
516,3995,2,118,2020-12-10 11:24:25,146.241.219.246,"0"
517,3465,2,"0",2020-12-10 14:57:52,195.232.147.121,"0"
518,3991,2,62,2020-12-10 16:33:39,146.241.219.246,"0"
519,3994,2,62,2020-12-10 16:57:45,146.241.219.246,"0"
520,3992,2,62,2020-12-10 16:57:47,146.241.219.246,"0"
521,3996,2,62,2020-12-11 07:20:05,146.241.212.83,"0"
522,3987,2,62,2020-12-11 07:46:28,146.241.212.83,"0"
523,3951,4,62,2020-12-11 07:46:54,146.241.212.83,"0"
524,3943,2,62,2020-12-11 07:46:58,146.241.212.83,"0"
525,3661,"0","0",2020-12-13 21:53:39,37.117.157.143,1
526,2436,2,118,2020-12-15 08:57:39,146.241.57.73,"0"
527,4012,2,118,2020-12-15 08:57:49,146.241.57.73,"0"
528,4016,2,118,2020-12-15 17:50:45,146.241.57.73,"0"
529,4018,2,118,2020-12-15 17:50:46,146.241.57.73,"0"
530,3199,3,"0",2020-12-15 22:22:53,77.203.202.181,"0"
531,3864,2,22083,2021-01-01 15:20:52,87.4.160.118,"0"
532,2891,"0","0",2020-12-21 21:55:42,2.32.220.143,1
533,4021,2,23050,2020-12-22 12:23:03,93.40.188.148,"0"
534,2925,2,118,2020-12-24 08:41:51,146.241.138.182,"0"
535,2513,2,"0",2020-12-26 15:38:25,185.229.174.22,"0"
536,4019,2,"0",2020-12-26 18:52:16,37.161.38.175,"0"
537,3871,2,"0",2020-12-27 15:54:27,87.18.46.126,"0"
538,3945,2,"0",2020-12-29 10:13:39,5.91.66.228,"0"
539,4036,2,118,2020-12-29 17:31:44,146.241.140.157,"0"
540,4038,2,62,2020-12-29 17:46:23,146.241.140.157,"0"
541,3983,2,"0",2020-12-30 18:17:11,151.95.82.173,"0"
542,3915,"0","0",2021-01-02 20:11:20,93.34.134.219,"0"
543,2533,2,"0",2021-01-04 16:51:25,95.252.17.108,"0"
544,3052,2,"0",2021-01-06 14:10:39,93.41.44.19,"0"
545,4044,2,"0",2021-01-07 17:43:28,"146.241.135.110","0"
546,4045,2,62,2021-01-07 17:47:01,"146.241.135.110","0"
547,4046,2,62,2021-01-07 17:47:49,"146.241.135.110","0"
548,4048,2,62,2021-01-07 17:48:32,"146.241.135.110","0"
549,4050,2,62,2021-01-07 18:08:36,"146.241.135.110","0"
550,3893,2,"0",2021-01-08 16:27:22,79.35.76.183,"0"
551,4052,"0",18323,2021-01-09 08:11:57,151.19.34.208,1
552,3745,2,"0",2021-01-10 16:26:03,79.44.239.115,"0"
553,3871,2,"0",2021-01-10 18:19:08,2.36.12.116,"0"
554,3924,2,"0",2021-01-11 16:06:12,185.82.168.1,"0"
555,3994,2,"0",2021-01-11 18:48:58,79.35.246.93,"0"
556,2752,2,"0",2021-01-13 10:31:17,93.38.185.218,"0"
557,4038,2,22777,2021-01-14 14:01:50,89.97.236.197,"0"
558,3792,2,"0",2021-01-14 14:57:40,5.171.212.61,"0"
559,4069,2,62,2021-01-16 09:18:49,146.241.145.61,"0"
560,4031,2,"0",2021-01-20 08:42:44,146.241.147.25,"0"
561,4073,2,"0",2021-01-20 08:42:46,146.241.147.25,"0"
562,4077,6,62,2021-01-20 11:41:38,146.241.147.25,"0"
563,4030,2,"0",2021-01-20 15:20:51,87.13.125.54,"0"
564,4073,"0","0",2021-01-20 17:45:05,93.43.200.68,1
565,3988,2,"0",2021-01-21 03:50:59,213.142.96.35,"0"
566,4001,"0","0",2021-01-21 03:50:31,213.142.96.35,1
567,4080,2,62,2021-01-22 18:37:38,146.241.157.63,"0"
568,4089,4,62,2021-01-26 13:08:29,146.241.147.147,"0"
569,4086,2,62,2021-01-26 13:09:03,146.241.147.147,"0"
570,4088,2,62,2021-01-26 13:12:45,146.241.147.147,"0"
571,1994,"0","0",2021-01-28 10:56:44,93.66.64.158,1
572,3391,2,"0",2021-01-30 19:39:43,79.46.7.209,"0"
573,4030,2,"0",2021-01-31 14:13:44,87.18.242.56,"0"
574,4111,2,"0",2021-01-31 16:36:57,82.48.236.48,"0"
575,4106,"0","0",2021-02-01 17:29:30,"37.163.132.210",1
576,4121,2,118,2021-02-02 08:36:39,146.241.132.25,"0"
577,4019,2,118,2021-02-02 08:36:42,146.241.132.25,"0"
578,4119,2,118,2021-02-02 08:37:43,146.241.132.25,"0"
579,4128,2,"0",2021-02-02 19:03:59,146.241.129.53,"0"
580,4130,2,18323,2021-02-03 16:07:28,151.26.128.11,"0"
581,4133,2,"0",2021-02-03 22:30:17,84.222.110.243,"0"
582,4135,2,"0",2021-02-03 22:30:34,84.222.110.243,"0"
583,4125,2,"0",2021-02-03 22:32:17,84.222.110.243,"0"
584,4126,2,"0",2021-02-03 22:33:09,84.222.110.243,"0"
585,4130,2,"0",2021-02-03 22:34:51,84.222.110.243,"0"
586,4128,2,"0",2021-02-03 22:34:51,84.222.110.243,"0"
587,4093,2,"0",2021-02-04 07:33:08,93.42.36.182,"0"
588,4134,2,"0",2021-02-04 07:59:26,77.244.183.208,"0"
589,4142,2,"0",2021-02-05 08:40:08,146.241.158.247,"0"
590,4139,2,118,2021-02-05 08:53:11,146.241.158.247,"0"
591,4146,2,"0",2021-02-06 10:27:01,146.241.137.95,"0"
592,3486,2,"0",2021-02-07 13:42:57,151.61.180.7,"0"
593,3353,2,"0",2021-02-07 13:54:49,37.179.65.119,"0"
594,4143,2,62,2021-02-09 13:50:02,146.241.144.76,"0"
595,4138,2,62,2021-02-09 13:50:03,146.241.144.76,"0"
596,4155,2,"0",2021-02-09 23:08:37,5.102.3.95,"0"
597,4155,2,"0",2021-02-10 04:28:44,93.36.219.98,"0"
598,4126,2,"0",2021-02-10 09:24:02,"192.167.192.170","0"
599,4156,2,12096,2021-02-10 10:50:36,2.39.36.53,"0"
600,4157,2,"0",2021-02-10 13:21:48,151.35.170.209,"0"
601,4151,2,62,2021-02-11 17:10:59,146.241.152.117,"0"
602,4154,2,62,2021-02-11 17:15:13,146.241.152.117,"0"
603,4167,2,118,2021-02-13 09:14:28,146.241.138.6,"0"
604,3967,2,"0",2021-02-13 22:11:21,87.0.157.225,"0"
605,2711,"0","0",2021-02-15 14:23:55,37.159.114.5,1
606,2352,2,"0",2021-02-16 17:45:59,62.77.47.84,"0"
607,3294,2,12096,2021-02-18 10:16:01,79.59.111.118,"0"
608,4170,2,12096,2021-02-18 10:19:43,79.59.111.118,"0"
609,4164,2,"0",2021-02-18 10:27:38,151.34.88.18,"0"
610,3560,"0","0",2021-02-21 01:39:03,95.252.31.69,1
611,3274,2,"0",2021-02-22 20:22:54,185.208.46.94,"0"
612,4180,2,62,2021-02-24 10:46:12,37.162.11.201,"0"
613,4182,2,62,2021-02-28 07:26:34,84.33.173.96,"0"
614,4002,"0","0",2021-03-01 13:45:12,93.42.228.97,1
615,4184,2,"0",2021-03-01 14:29:57,84.33.177.245,"0"
616,3247,2,"0",2021-03-01 19:49:15,151.46.37.5,"0"
617,4140,2,118,2021-03-11 09:19:14,146.241.34.21,"0"
618,4105,2,"0",2021-03-11 10:58:54,88.198.190.189,"0"
619,2847,2,"0",2021-03-12 12:38:02,2.238.76.47,"0"
620,2562,2,"0",2021-03-14 14:06:06,37.160.21.49,"0"
621,2042,2,"0",2021-03-14 14:06:50,37.160.21.49,"0"
622,4201,2,"0",2021-03-15 11:17:50,79.50.36.248,"0"
623,4203,4,"0",2021-03-15 11:29:25,"2.238.192.150",1
624,3522,2,"0",2021-03-15 22:04:39,84.226.112.224,"0"
625,4155,2,"0",2021-03-17 08:54:07,93.45.87.72,"0"
626,3977,2,"0",2021-03-19 15:19:01,87.26.229.132,"0"
627,3631,"0","0",2021-03-20 06:43:30,151.67.10.228,1
628,3781,2,"0",2021-03-24 08:16:27,37.179.72.225,"0"
629,4220,2,118,2021-03-24 11:04:19,146.241.28.213,"0"
630,3558,2,"0",2021-03-27 05:00:52,151.36.124.129,"0"
631,4162,2,"0",2021-03-27 19:04:24,173.237.207.31,"0"
632,3608,4,"0",2021-03-28 08:19:19,176.200.42.21,1
633,4219,2,"0",2021-03-28 20:31:25,"5.169.32.120","0"
634,4228,2,"0",2021-03-30 06:29:13,"146.241.87.70","0"
635,3893,2,"0",2021-03-30 17:51:37,37.162.0.56,"0"
636,3940,2,"0",2021-03-31 05:40:41,93.70.125.9,"0"
637,4230,2,118,2021-03-31 08:01:45,146.241.65.47,"0"
638,3283,2,"0",2021-03-31 08:04:41,151.21.112.78,"0"
639,4197,2,12096,2021-04-02 13:07:21,"146.241.79.140","0"
640,2658,2,"0",2021-04-02 14:59:19,146.241.142.127,"0"
641,3552,2,"0",2021-04-02 19:56:19,151.38.29.139,"0"
642,4087,2,"0",2021-04-04 07:23:49,95.249.112.67,"0"
643,3070,2,"0",2021-04-06 20:42:02,84.222.10.43,"0"
644,4242,2,24568,2021-04-07 09:56:15,93.66.46.183,"0"
645,4231,"0","0",2021-04-07 11:54:55,151.38.186.172,1
646,4231,"0","0",2021-04-07 20:45:09,93.71.79.196,1
647,4207,2,"0",2021-04-08 07:31:09,212.14.140.2,"0"
648,4245,4,62,2021-04-08 09:04:27,37.163.155.146,"0"
649,4004,2,18460,2021-04-08 14:53:18,5.95.99.198,"0"
650,4216,2,"0",2021-04-09 05:37:47,188.216.44.33,"0"
651,3202,7,"0",2021-04-09 15:41:30,79.21.210.16,"0"
652,4251,2,"0",2021-04-10 14:10:58,37.162.146.112,"0"
653,4255,"0","0",2021-04-11 07:26:51,37.160.38.206,1
654,3971,2,"0",2021-04-11 07:30:16,79.55.214.172,"0"
655,3511,2,"0",2021-04-11 18:27:16,"189.123.125.50","0"
656,4252,2,21736,2021-04-12 07:40:48,93.38.64.44,"0"
657,2556,2,"0",2021-04-12 20:39:08,2.230.27.134,"0"
658,4232,2,62,2021-04-14 07:22:09,37.162.8.39,"0"
659,4265,2,62,2021-04-14 11:24:12,37.161.191.99,"0"
660,4123,2,"0",2021-04-14 19:22:46,"80.180.71.140","0"
661,4266,2,18323,2021-04-15 07:27:31,2.117.133.216,"0"
662,4268,2,"0",2021-04-15 16:00:07,79.59.111.118,"0"
663,4273,2,"0",2021-04-16 12:56:08,146.241.23.95,"0"
664,4273,"0",118,2021-04-16 12:56:51,146.241.23.95,1
665,4276,4,118,2021-04-16 13:12:43,146.241.23.95,"0"
666,4143,"0","0",2021-04-16 19:37:37,176.200.25.78,1
667,4244,2,"0",2021-04-19 02:30:34,93.36.183.187,"0"
668,4252,2,"0",2021-04-19 02:30:45,93.36.183.187,"0"
669,4231,2,"0",2021-04-19 02:31:10,93.36.183.187,"0"
670,3187,2,"0",2021-04-19 16:23:52,37.162.30.5,"0"
671,3564,2,"0",2021-04-21 22:04:47,151.72.9.26,"0"
672,4286,2,"0",2021-04-23 08:09:10,146.241.31.242,"0"
673,4286,4,118,2021-04-23 08:16:40,146.241.31.242,1
674,3511,2,"0",2021-04-25 09:33:21,47.53.179.101,"0"
675,3832,2,"0",2021-04-25 18:29:41,93.51.114.232,1
676,2613,"0","0",2021-04-26 14:15:57,"87.1.66.70",1
677,4294,2,12096,2021-04-28 08:48:41,2.39.36.187,"0"
678,4207,2,"0",2021-04-30 17:28:36,151.29.51.184,"0"
679,4297,4,"0",2021-04-30 20:16:02,193.207.194.65,1
680,4268,2,"0",2021-05-01 17:03:31,"5.90.206.60","0"
681,1287,2,"0",2021-05-03 07:51:04,37.162.184.104,"0"
682,4301,2,"0",2021-05-06 19:35:17,82.52.156.216,"0"
683,2862,2,"0",2021-05-07 22:08:32,79.34.248.14,"0"
684,4233,2,"0",2021-05-10 15:09:01,176.206.255.81,"0"
685,3920,"0","0",2021-05-19 05:38:06,2.47.146.12,1
686,3919,2,"0",2021-05-19 05:38:11,2.47.146.12,"0"
687,3265,2,"0",2021-05-22 21:30:03,"95.143.55.90","0"
688,4344,2,"0",2021-05-25 16:15:37,151.29.59.253,"0"
689,2590,2,"0",2021-05-31 11:05:33,95.232.120.242,"0"
690,4349,4,"0",2021-06-01 07:21:08,146.241.57.197,"0"
691,4350,5,62,2021-06-01 15:11:41,146.241.57.197,"0"
692,3412,"0","0",2021-06-01 18:47:08,87.14.235.201,1
693,2817,2,"0",2021-06-02 20:58:01,93.44.83.74,"0"
694,4354,2,"0",2021-06-03 11:44:45,146.241.57.197,"0"
695,2558,3,"0",2021-06-06 19:54:46,46.123.245.245,"0"
696,2151,2,"0",2021-06-07 08:46:09,146.241.91.133,"0"
697,4359,2,"0",2021-06-07 08:46:14,146.241.91.133,"0"
698,4358,2,118,2021-06-07 08:57:13,146.241.91.133,"0"
699,4362,4,118,2021-06-07 09:01:55,146.241.91.133,"0"
700,4370,2,62,2021-06-10 08:18:08,146.241.91.133,"0"
701,4374,2,118,2021-06-14 09:33:19,84.33.163.93,"0"
702,4377,2,62,2021-06-14 15:34:50,84.33.163.93,"0"
703,4381,2,"0",2021-06-17 21:32:47,146.241.65.21,"0"
704,4380,2,62,2021-06-17 21:46:04,146.241.65.21,"0"
705,3304,"0","0",2021-06-19 18:06:15,93.40.186.64,1
706,2697,2,"0",2021-06-22 15:22:14,95.252.18.121,"0"
707,4392,2,62,2021-06-25 07:44:07,146.241.33.112,"0"
708,4398,4,118,2021-06-28 15:56:59,146.241.67.44,1
709,4048,2,"0",2021-06-30 11:59:16,93.94.25.43,"0"
710,4398,2,"0",2021-07-02 14:27:14,176.200.22.3,"0"
711,4411,2,62,2021-07-06 10:23:45,146.241.17.179,"0"
712,3973,"0","0",2021-07-06 17:04:46,"93.32.64.240",1
713,4398,2,"0",2021-07-11 18:29:04,87.6.69.67,"0"
714,4420,2,18323,2021-07-12 08:19:40,91.254.181.5,"0"
715,3316,"0","0",2021-07-15 10:55:33,151.36.106.246,1
716,3747,2,"0",2021-07-17 14:35:50,87.4.2.206,"0"
717,3725,2,"0",2021-07-17 14:35:55,87.4.2.206,"0"
718,3722,2,"0",2021-07-17 14:36:09,87.4.2.206,"0"
719,3715,2,"0",2021-07-17 14:36:13,87.4.2.206,"0"
720,4379,3,"0",2021-07-19 12:43:12,93.35.188.54,1
721,4430,4,"0",2021-07-20 06:50:05,84.33.181.219,"0"
722,3460,2,"0",2021-07-21 10:54:42,77.244.183.161,"0"
723,4122,2,"0",2021-07-21 10:55:30,77.244.183.161,"0"
724,4325,"0","0",2021-07-23 13:37:24,5.90.17.88,1
725,4214,"0","0",2021-07-23 13:38:19,5.90.17.88,1
726,4151,2,"0",2021-07-27 09:05:14,93.45.94.52,"0"
727,4162,2,"0",2021-07-27 09:05:15,93.45.94.52,"0"
728,4451,2,118,2021-07-30 08:37:43,146.241.46.134,"0"
729,2715,"0","0",2021-08-05 13:17:21,"192.167.204.140",1
730,2669,"0","0",2021-08-06 06:02:35,188.218.86.45,1
731,3992,"0","0",2021-08-06 06:12:16,5.90.77.129,1
732,3199,"0","0",2021-08-07 05:58:08,109.116.50.222,1
733,4456,2,62,2021-08-07 07:02:37,146.241.77.123,"0"
734,4255,2,"0",2021-08-16 09:52:57,151.40.116.21,"0"
735,3705,2,"0",2021-08-18 19:37:56,212.92.201.242,"0"
736,3316,"0",19661,2021-08-22 19:47:11,93.50.74.137,1
737,3791,2,"0",2021-08-23 07:55:03,5.170.240.109,"0"
738,4344,2,"0",2021-08-26 06:18:55,151.33.232.135,"0"
739,4398,2,"0",2021-08-26 15:26:42,193.207.223.39,"0"
740,3294,2,"0",2021-08-28 08:32:12,95.248.140.201,"0"
741,4398,2,"0",2021-08-31 07:50:36,5.88.188.2,"0"
742,4461,2,"0",2021-08-31 08:03:09,146.241.72.52,"0"
743,4489,2,"0",2021-09-02 06:41:42,146.241.86.134,"0"
744,4491,4,62,2021-09-03 06:51:37,"146.241.95.140","0"
745,4492,2,62,2021-09-03 06:51:53,"146.241.95.140","0"
746,3066,2,"0",2021-09-03 07:32:14,"146.241.95.140","0"
747,2797,"0","0",2021-09-04 05:08:06,146.241.112.161,1
748,3956,2,"0",2021-09-05 13:41:48,37.162.54.161,"0"
749,4394,2,"0",2021-09-05 13:42:25,37.162.54.161,"0"
750,4491,2,"0",2021-09-06 11:49:05,92.107.247.208,"0"
751,4504,2,"0",2021-09-09 04:55:28,37.163.14.161,"0"
752,4376,2,"0",2021-09-09 09:27:31,88.167.153.69,"0"
753,4469,2,"0",2021-09-10 08:42:46,"146.241.92.90","0"
754,4511,2,62,2021-09-10 08:48:43,"146.241.92.90","0"
755,4367,2,"0",2021-09-10 12:08:38,89.97.86.158,"0"
756,3218,2,"0",2021-09-14 07:57:04,93.51.57.178,"0"
757,4469,"0","0",2021-09-14 10:15:11,79.2.21.115,1
758,4469,2,"0",2021-09-14 14:37:56,193.207.145.87,"0"
759,4376,2,"0",2021-09-14 16:29:09,"5.90.21.220","0"
760,4469,2,"0",2021-09-16 05:32:01,2.38.64.187,"0"
761,3777,2,"0",2021-09-16 11:47:57,"109.113.181.160","0"
762,4354,3,"0",2021-09-20 18:33:17,151.37.143.198,"0"
763,4522,2,"0",2021-09-22 06:12:18,93.34.92.1,"0"
764,3070,2,"0",2021-09-26 09:23:06,2.36.104.153,"0"
765,4526,2,"0",2021-09-28 21:20:41,"151.84.222.240","0"
766,4530,2,11417,2021-09-29 08:18:13,"83.149.159.250","0"
767,4055,2,"0",2021-09-30 16:19:01,213.233.57.98,"0"
768,4337,2,"0",2021-09-30 22:35:46,"2.36.105.220","0"
769,3270,2,"0",2021-10-02 21:54:22,37.162.161.76,"0"
770,4367,2,"0",2021-10-07 10:01:11,88.62.32.68,"0"
771,4516,6,62,2021-10-10 16:42:56,84.33.184.58,"0"
772,4545,2,62,2021-10-14 09:09:01,78.26.151.175,"0"
773,4526,2,"0",2021-10-14 12:41:15,109.205.23.117,"0"
774,2558,2,"0",2021-10-14 19:47:08,51.179.98.63,"0"
775,4550,2,27408,2021-10-20 19:44:39,93.34.83.69,"0"
776,4048,2,27408,2021-10-21 17:16:36,93.34.83.215,"0"
777,4045,2,27408,2021-10-21 17:21:26,93.34.83.215,"0"
778,4018,2,"0",2021-10-22 14:21:30,37.162.168.121,"0"
779,4554,4,"0",2021-10-24 13:30:00,185.70.53.246,1
780,4556,3,"0",2021-10-27 16:41:15,185.70.53.203,1
781,4557,2,"0",2021-11-02 16:32:17,78.22.66.157,"0"
782,4552,2,62,2021-11-08 11:28:51,95.104.60.61,"0"
783,4285,2,"0",2021-11-13 16:06:49,37.179.109.211,"0"
784,3807,2,"0",2021-11-13 18:06:55,151.65.98.159,"0"
785,4564,2,"0",2021-11-16 12:51:27,2.226.223.2,"0"
786,4087,"0","0",2021-11-17 18:31:37,93.41.99.158,1
787,3971,2,"0",2021-11-19 18:26:02,5.90.20.236,"0"
788,4031,2,"0",2021-11-27 14:43:33,79.55.38.237,"0"
789,4073,2,"0",2021-11-27 14:43:57,79.55.38.237,"0"
790,4582,2,27408,2021-12-07 17:56:46,93.34.83.224,"0"
791,4589,2,"0",2021-12-09 08:13:09,85.105.247.39,"0"
792,4590,4,"0",2021-12-09 08:13:43,85.105.247.39,"0"
793,4590,4,62,2021-12-09 08:14:41,85.105.247.39,"0"
794,4586,2,62,2021-12-09 16:18:36,85.105.247.39,"0"
795,4339,"0","0",2021-12-20 21:55:13,95.246.5.178,1
796,4162,4,"0",2021-12-20 21:56:00,95.246.5.178,"0"
797,3538,4,"0",2021-12-22 21:36:20,51.179.112.144,1
798,3615,3,"0",2021-12-27 21:38:27,"151.43.175.60","0"
799,4284,2,"0",2022-01-03 21:02:18,5.179.185.44,"0"
800,4249,2,"0",2022-01-03 21:03:33,5.179.185.44,"0"
801,4577,2,118,2022-01-04 10:52:46,88.225.212.19,"0"
802,4285,2,"0",2022-01-09 04:49:14,93.32.140.28,"0"
803,3070,2,"0",2022-01-09 04:49:56,93.32.140.28,"0"
804,2570,2,"0",2022-01-09 04:51:52,93.32.140.28,"0"
805,2371,2,"0",2022-01-09 04:52:54,93.32.140.28,"0"
806,4626,4,118,2022-01-10 09:50:18,178.241.166.167,1
807,4622,4,118,2022-01-10 09:54:10,178.241.166.167,"0"
808,4623,2,118,2022-01-10 09:55:24,178.241.166.167,"0"
809,4555,2,"0",2022-01-10 22:56:43,37.161.183.12,"0"
810,4362,2,"0",2022-01-12 08:44:08,"87.3.227.220","0"
811,3868,2,"0",2022-01-12 08:46:02,"87.3.227.220","0"
812,3266,2,"0",2022-01-12 11:44:06,5.91.134.202,"0"
813,3269,3,"0",2022-01-12 12:57:05,151.38.5.209,"0"
