117,index.php?option=com_k2&Itemid=361&id=3987&lang=it&view=item,"","",Pista ciclabile dell'Inn: dal passo Maloja a Passau in bici,"","","",2,2,"",2,2,"","",2,"","","","","","","",2,"","","",2,2,"","",2,"","",2,"","","","","",""
118,index.php?option=com_k2&Itemid=2529&id=3372&lang=it&layout=item&view=item,"","",Tende da campeggio per il cicloturismo: 10 migliori modelli,"","","",2,2,"",2,2,"","",2,"","","","","","","",2,"","","",2,2,"","",2,"","",2,"","","","","",""
119,index.php?option=com_k2&Itemid=2509&id=2692&lang=it&layout=item&view=item,"","",Via Francigena in bici: da Canterbury a Roma sulle tracce di Sigerico,"","","",2,2,"",2,2,"","",2,"","","","","","","",2,"","","",2,2,"","",2,"","",2,"","","","","",""
120,index.php?option=com_k2&Itemid=2526&id=3463&lang=it&layout=item&view=item,"","",Come calcolare le giuste misure del telaio della bici,"","","",2,2,"",2,2,"","",2,"","","","","","","",2,"","","",2,2,"","",2,"","",2,"","","","","",""
121,index.php?option=com_k2&Itemid=2510&id=3471&lang=it&layout=item&view=item,"","","Eurovelo 1, in bici lungo la costa Atlantica","","","",2,2,"",2,2,"","",2,"","","","","","","",2,"","","",2,2,"","",2,"","",2,"","","","","",""
122,index.php?option=com_k2&Itemid=2514&id=3456&lang=it&layout=item&view=item,"","",Eurovelo 5: in bici sulla via Romea Francigena,"","","",2,2,"",2,2,"","",2,"","","","","","","",2,"","","",2,2,"","",2,"","",2,"","","","","",""
123,index.php?option=com_k2&Itemid=2523&id=3470&lang=it&layout=item&view=item,"","",Eurovelo 6: dall'Atlantico al Mar Nero in bici,"","","",2,2,"",2,2,"","",2,"","","","","","","",2,"","","",2,2,"","",2,"","",2,"","","","","",""
124,index.php?option=com_k2&Itemid=2515&id=3449&lang=it&layout=item&view=item,"","",Eurovelo 7: in bici sulla via del Sole,"","","",2,2,"",2,2,"","",2,"","","","","","","",2,"","","",2,2,"","",2,"","",2,"","","","","",""
125,index.php?option=com_k2&Itemid=2516&id=3438&lang=it&layout=item&view=item,"","",Eurovelo 8: in bici lungo le rive del Mediterraneo,"","","",2,2,"",2,2,"","",2,"","","","","","","",2,"","","",2,2,"","",2,"","",2,"","","","","",""
126,index.php?option=com_k2&Itemid=1825&id=62&lang=it&task=user&view=itemlist,"","",Il blog del cicloviaggiatore Leo,"","","",2,2,"",2,2,"","",2,"","","","","","","",2,"","","",2,2,"","",2,"","",2,"","","","","",""
127,index.php?option=com_k2&Itemid=1826&id=118&lang=it&task=user&view=itemlist,"","",Il blog della cicloviaggiatrice Vero,"","","",2,2,"",2,2,"","",2,"","","","","","","",2,"","","",2,2,"","",2,"","",2,"","","","","",""
128,index.php?option=com_k2&Itemid=2576&id=10305&lang=it&task=user&view=itemlist,"","",Il blog del ciclista e biker Davide,"","","",2,2,"",2,2,"","",2,"","","","","","","",2,"","","",2,2,"","",2,"","",2,"","","","","",""
129,index.php?option=com_k2&Itemid=2600&id=9591&lang=it&task=user&view=itemlist,"","",Il blog del biker Luca,"","","",2,2,"",2,2,"","",2,"","","","","","","",2,"","","",2,2,"","",2,"","",2,"","","","","",""
130,index.php?option=com_k2&Itemid=2807&id=9627&lang=it&layout=user&task=user&view=itemlist,"","",Il blog del biker alpino Alan,"","","",2,2,"",2,2,"","",2,"","","","","","","",2,"","","",2,2,"","",2,"","",2,"","","","","",""
131,index.php?option=com_k2&Itemid=2271&id=9605&lang=it&layout=user&task=user&view=itemlist,"","",Il blog di Girumin,"","","",2,2,"",2,2,"","",2,"","","","","","","",2,"","","",2,2,"","",2,"","",2,"","","","","",""
132,index.php?option=com_k2&Itemid=2577&id=12096&lang=it&layout=user&task=user&view=itemlist,"","",Il blog del bikepacker Francesco,"","","",2,2,"",2,2,"","",2,"","","","","","","",2,"","","",2,2,"","",2,"","",2,"","","","","",""
133,index.php?option=com_k2&Itemid=2508&id=2801&lang=it&layout=item&view=item,"","",Cammino di Santiago in bici: come organizzare il viaggio,"","","",2,2,"",2,2,"","",2,"","","","","","","",2,"","","",2,2,"","",2,"","",2,"","","","","","<script type=""application/ld+json"">{""@context"":""https://schema.org"",""@type"":""FAQPage"",""mainEntity"":[{""@type"":""Question"",""name"":""Cos'è il Cammino di Santiago?"",""acceptedAnswer"":{""@type"":""Answer"",""text"":""Non credo ci sia bisogno di troppe presentazioni: è il cammino più famoso di tutti anche se in realtà ormai costituisce una rete di percorsi che conducono a Santiago de Compostela dove si trova la tomba dell'Apostolo San Giacomo""}},{""@type"":""Question"",""name"":""Qual è il percorso del Cammino di Santiago?"",""acceptedAnswer"":{""@type"":""Answer"",""text"":""Come detto, in realtà ormai esistono svariati cammini ma il più frequentato e conosciuto è quello cosidetto \""francese\"", che unisce Saint Jean Pied de Port a Santiago in 800km circa""}},{""@type"":""Question"",""name"":""Come percorrere il Cammino di Santiago in bici?"",""acceptedAnswer"":{""@type"":""Answer"",""text"":""Il Cammino di Santiago in bicicletta si può percorrere in 2 modi: seguendo la strada oppure sul sentiero originale dove camminano a piedi i pellegrini.""}},{""@type"":""Question"",""name"":""Quanti giorni servono per il Cammino?"",""acceptedAnswer"":{""@type"":""Answer"",""text"":""Di norma servono tra i 10 e i 15 giorni, a seconda del percorso prescelto, dell'allenamento e delle soste che si desiderano fare lungo l'itinerario""}}]}</script>"
134,index.php?option=com_k2&Itemid=5725&id=222&lang=it&layout=category&task=category&view=itemlist,"Itinerari per cicloturismo, diari di viaggio in bici, piste ciclabili, MTB e tracce GPS in Bulgaria. Tutte le informazioni utili per organizzare la tua vacanza in bicicletta nel paese dell'est Europa.","","Cicloturismo, vacanze e viaggi in bici in Bulgaria","","","",2,2,"",2,2,"","",2,"","","","","","","",2,"","","",2,2,"","",2,"","",2,"","","","","",""
136,index.php?option=com_k2&Itemid=5817&id=224&lang=en&layout=category&task=category&view=itemlist,"Bicycle touring routes, bike travel diaries, cycle path and GPS tracks in Romania. All the useful informations to organize your bicycle holiday in Dracula's country, between Carpathian mountains and Black Sea.","","Bicycle touring, holiday and bike travels in Romania","","","",2,2,"",2,2,"","",2,"","","","","","","",2,"","","",2,2,"","",2,"","",2,"","","","","",""
137,index.php?option=com_k2&Itemid=4923&id=215&lang=en&layout=category&task=category&view=itemlist,"Bicycle touring routes, bike travel diaries, cycle path and GPS tracks in Germany. All the useful informations to organize your bicycle holiday in the Central Europe country, between the Alps and Northern sea.","","Bicycle touring, holiday and bike travels in Germany","","","",2,2,"",2,2,"","",2,"","","","","","","",2,"","","",2,2,"","",2,"","",2,"","","","","",""
138,index.php?option=com_k2&Itemid=4724&id=221&lang=en&task=category&view=itemlist,"Bicycle touring routes, bike travel diaries, cycle path and GPS tracks in Greece. All the useful informations to organize your bicycle holiday in the Mediterranean country.","","Bicycle touring, holiday and bike travels in Greece","","","",2,2,"",2,2,"","",2,"","","","","","","",2,"","","",2,2,"","",2,"","",2,"","","","","",""
139,index.php?option=com_k2&Itemid=1801&lang=it&layout=tag&tag=abbigliamento&task=tag&view=itemlist,Quale abbigliamento da cicloturismo acquistare e usare: consigli e recensioni di prodotti e vestiti adatti a viaggiare in bici e alle proprie escursioni in mountain bike.,"",Abbigliamento bici: consigli su come vestirsi e cosa acquistare,"","","",2,2,"",2,2,"","",2,"","","","","","","",2,"","","",2,2,"","",2,"","",2,"","","","","",""
140,index.php?option=com_k2&Itemid=1797&lang=it&layout=tag&tag=bici+in+citta&task=tag&view=itemlist,"Notizie, informazioni utili, guide e descrizioni relative a viaggi in bici ed escursioni in città. Percorsi, eventi e novità dal ciclismo urbano e dal cicloturismo in città d'Italia e d'Europa","",Cicloturismo urbano e bici in città,"","","",2,2,"",2,2,"","",2,"","","","","","","",2,"","","",2,2,"","",2,"","",2,"","","","","",""
141,index.php?option=com_k2&Itemid=1800&lang=it&layout=tag&tag=campeggio&task=tag&view=itemlist,"Consigli utili, recensioni, liste di prodotti da acquistare e scegliere per fare campeggio durante i tuoi viaggi in bici e le tue escursioni in bikepacking in giro per il mondo se non hai mai campeggiato","",Attrezzatura da campeggio per cicloturismo: cosa acquistare e come scegliere,"","","",2,2,"",2,2,"","",2,"","","","","","","",2,"","","",2,2,"","",2,"","",2,"","","","","",""
142,index.php?option=com_k2&Itemid=1770&lang=it&layout=tag&tag=bikepacking&task=tag&view=itemlist,"Informazioni, consigli, recensioni e viaggi in bikepacking, nuova frontiera del cicloturismo nel mondo. Tante notizie e utili articoli per coloro che amano l'avventura in sella alla propria bicicletta","","Bikepacking, consigli, percorsi e info per chi ama l'avventura","","","",2,2,"",2,2,"","",2,"","","","","","","",2,"","","",2,2,"","",2,"","",2,"","","","","",""
143,index.php?option=com_k2&Itemid=4072&lang=en&tag=bikepacking&task=tag&view=itemlist,"Lot of articles, travels, journeys and routes for those who love to travel on a bicycle. Bikepacking reviews, informations and GPS tracks","","Bikepacking: news, journeys and routes","","","",2,2,"",2,2,"","",2,"","","","","","","",2,"","","",2,2,"","",2,"","",2,"","","","","",""
144,index.php?option=com_k2&Itemid=3323&id=4460&lang=it&view=item,"","",Da Budapest a Santiago in bici lungo i cammini d'Europa,"","","",2,2,"",2,2,"","",2,"","","","","","","",2,"","","",2,2,"","",2,"","",2,"","","","","",""
146,index.php?option=com_k2&Itemid=227&id=3979&lang=it&view=item,"","","","","","",2,2,"",2,2,"","",2,"","","","","","","",2,"","","",2,2,"","",2,"","",2,"","","","","","<script type=""application/ld+json"">
{
  ""@context"": ""https://schema.org"",
  ""@type"": ""FAQPage"",
  ""mainEntity"": [
    {
      ""@type"": ""Question"",
      ""name"": ""Cosa sono le mappe personalizzate Google Maps?"",
      ""acceptedAnswer"": {
        ""@type"": ""Answer"",
        ""text"": ""Sono mappe create da te, utili per creare percorsi, indicare luoghi che ti interessano e condividere degli itinerari personali con i tuoi amici e collaboratori""
      }
    },
    {
      ""@type"": ""Question"",
      ""name"": ""Come faccio a creare una mappa Google Maps?"",
      ""acceptedAnswer"": {
        ""@type"": ""Answer"",
        ""text"": ""Entra in Google Maps, accedi alle \""Mappe\"" ne \""I tuoi luoghi\"" e crea la nuova mappa, aggiungendo vari livelli a seconda del grado di dettaglio che vorrai dare alla mappa""
      }
    },
    {
      ""@type"": ""Question"",
      ""name"": ""A cosa servono i livelli in Google Maps?"",
      ""acceptedAnswer"": {
        ""@type"": ""Answer"",
        ""text"": ""I livelli all'interno delle mappe di Google sono utili per dividere in categorie i tuoi elementi come linee o indicatori. Ad esempio portai creare un livello \""museo\"" con tutti gli indicatori specifici oppure un livello \""ciclabili\"" con tutte le linee relative alle piste ciclabili della tua mappa""
      }
    },
    {
      ""@type"": ""Question"",
      ""name"": ""Come faccio a importare una mappa in Google Maps?"",
      ""acceptedAnswer"": {
        ""@type"": ""Answer"",
        ""text"": ""Appena avrai creato la tua nuova mappa, troverai sotto al titolo del primo livello creato in automatico il tasto importa. Cliccandoci sopra potrai selezionare un file CSV, XLSX, GPX o KML da importare nella tua mappa""
      }
    },
    {
      ""@type"": ""Question"",
      ""name"": ""Come faccio a creare una linea in Google Maps?"",
      ""acceptedAnswer"": {
        ""@type"": ""Answer"",
        ""text"": ""Appena creata la tua mappa personalizzata, nella barra degli strumenti che ti apparirà in alto avrai a disposizione il tasto \""Traccia una linea\"". Lì potrai selezionare che tipo di linea (o forma) disegnare. Poi ti basterà usare il mouse sulla mappa e cliccare ogni volta che vorrai generare un punto della tua linea. ""
      }
    },
    {
      ""@type"": ""Question"",
      ""name"": ""Posso condividere la mappa personalizzata di Google Maps?"",
      ""acceptedAnswer"": {
        ""@type"": ""Answer"",
        ""text"": ""Certo! Puoi condividere la tua mappa tramite l'apposito tasto. Prima di condividere la mappa personalizzata di Google Maps dovrai renderla pubblica e quindi scegliere come condividerla, se tramite link, attivo o non attivo.""
      }
    }
  ]
}
</script>"
147,index.php?option=com_k2&Itemid=347&id=4195&lang=it&view=item,"","",Migliori bici gravel 2022: 13 che ti conducono all'avventura,"","","",2,2,/images/articles/cicloturismo/migliori-bici-gravel/2020/migliori-bici-gravel.jpg,2,2,"","",2,"","","","","","","",2,"","","",2,2,"","",2,"","",2,"","","","","","<script type=""application/ld+json"">{""@context"":""https://schema.org"",""@type"":""FAQPage"",""mainEntity"":[{""@type"":""Question"",""name"":""Cos'è una bici gravel?"",""acceptedAnswer"":{""@type"":""Answer"",""text"":""È una bicicletta adatta a pedalare sulla \"" ghiaia\"", sulle strade bianche. In estrema sintesi è l'anello di giunzione tra bici da strada e mountain bike.""}},{""@type"":""Question"",""name"":""Che differenza c'è tra una gravel bike e una ciclocross?"",""acceptedAnswer"":{""@type"":""Answer"",""text"":""Sono bici diverse perché la finalità di utilizzo è differente. La prime hanno una geometria più comoda e spesso dispongono di accessori che le rendono adatte al viaggio; le seconde sono più scattanti e nervose, adatte alla competizione.""}},{""@type"":""Question"",""name"":""Perché comprare una bicicletta gravel?"",""acceptedAnswer"":{""@type"":""Answer"",""text"":""Se cerchi un'alternativa alla bici da strada che ti possa condurre quasi ovunque ma non sei amante dei sentieri di montagna, la gravel bike è il giusto compromesso tra velocità e avventura.""}},{""@type"":""Question"",""name"":""Quale bicicletta gravel scegliere?"",""acceptedAnswer"":{""@type"":""Answer"",""text"":""Il mercato è in fermento ed esistono moltissimi modelli. Quelli più veloci, quelli più avventurosi, quelli adatti alle lunghe distanze. Dovrai dedicare un po' di tempo per capire nello specifico le tue esigenze e scegliere la giusta bicicletta gravel... all'interno di questo articolo ne trovi 13 modelli ma qualsiasi sia la tua scelta sarà sicuramente una bici che ti farà felice.""}}]}</script>"
148,index.php?option=com_k2&Itemid=3323&id=227&lang=it&task=category&view=itemlist,"Itinerari per cicloturismo, diari di viaggio in bici, piste ciclabili, MTB e tracce GPS in Giordania. Tutte le informazioni utili per organizzare la tua vacanza in bicicletta nel paese del medio oriente","","Cicloturismo, vacanze e viaggi in bici in Giordania","","","",2,2,"",2,2,"","",2,"","","","","","","",2,"","","",2,2,"","",2,"","",2,"","","","","",""
149,index.php?option=com_k2&Itemid=5998&id=4466&lang=it&view=item,"","","","","","",2,2,"",2,2,"","",2,"","","","","","","",2,"","","",2,2,"","",2,"","",2,"","","","","","<script type=""application/ld+json"">{""@context"":""https://schema.org"",""@type"":""FAQPage"",""mainEntity"":[{""@type"":""Question"",""name"":""Cos'è la ciclabile in Polonia della Vistola?"",""acceptedAnswer"":{""@type"":""Answer"",""text"":""La ciclovia della Vistola è un percorso che unisce le sorgenti alla foce del fiume più lungo della Polonia, passando per Cracovia, Varsavia e Danzica.""}},{""@type"":""Question"",""name"":""Quanto è lunga la ciclabile della Vistola?"",""acceptedAnswer"":{""@type"":""Answer"",""text"":""La pista ciclabile della Vistola è lunga circa 1300km e parte da Wisla, nelle colline al confine con la Repubblica Ceca per arrivare a Danzica, sul mar Baltico""}},{""@type"":""Question"",""name"":""Che tipo di percorso è la ciclovia della Vistola in Polonia?"",""acceptedAnswer"":{""@type"":""Answer"",""text"":""La ciclovia è un percorso che per ora è segnalato solo in parte. Si pedala su piste ciclabili in sede propria ma anche su strade a basso traffico e su sterrate o sentieri facili""}},{""@type"":""Question"",""name"":""La ciclabile della Vistola è adatta alle famiglie?"",""acceptedAnswer"":{""@type"":""Answer"",""text"":""Sì, la pista ciclabile della Vistola, almeno nel tratto in Malopolska (Piccola Polonia) completamente segnalato, è adatta a famgilie con bambini. ""}},{""@type"":""Question"",""name"":""Quali sono i punti d'interesse più importanti sul percorso?"",""acceptedAnswer"":{""@type"":""Answer"",""text"":""Auschwitz, Cracovia, Varsavia, Torun e Danzica sono le principali attrattive lungo il fiume ma anche il montastero benedettino di Tyniec e numerosi castelli meritano una visita""}},{""@type"":""Question"",""name"":""Quale tipo di bici è consigliata per questo percorso?"",""acceptedAnswer"":{""@type"":""Answer"",""text"":""La ciclovia della Vistola è in gran parte asfaltata ma ci sono alcuni tratti su sterrato, anche se semplici. Per questo è consigliabile una bici da viaggio o una gravel bike mentre è meglio evitare una bici da corsa""}}]}</script>"
150,index.php?option=com_k2&Itemid=321&id=4051&lang=it&view=item,"","","","","","",2,2,"",2,2,"","",2,"","","","","","","",2,"","","",2,2,"","",2,"","",2,"","","","","","<script type=""application/ld+json"">{""@context"":""https://schema.org"",""@type"":""FAQPage"",""mainEntity"":[{""@type"":""Question"",""name"":""Eventi gravel: cosa sono gli \""unsupported\""?"",""acceptedAnswer"":{""@type"":""Answer"",""text"":""Sono eventi in bici, spesso su strade miste, asfalto e offroad, in cui l'iscrizione consente l'accesso ad una traccia GPS da seguire in date prestabilite ma senza ritmi imposti.""}},{""@type"":""Question"",""name"":""Quali sono pro e contro degli eventi gravel bikepacking?"",""acceptedAnswer"":{""@type"":""Answer"",""text"":""Da una parte si può viaggiare in gruppo condividendo tratti di strada, avere già un'organizzazione alle spalle e prendersi il proprio tempo. Dall'altra si deve pagare per avere una traccia GPS e seguire un percorso studiato da qualcun'altro, perdendo il gusto della pianificazione personale""}},{""@type"":""Question"",""name"":""Dove si svolgono gli eventi gravel?"",""acceptedAnswer"":{""@type"":""Answer"",""text"":""Ormai in quasi tutte le regioni d'Italia si possono trovare degli eventi gravel. In questa lista vi proponiamo eventi in quasi tutte le regioni d'Italia""}},{""@type"":""Question"",""name"":""Come ci si iscrive agli eventi gravel?"",""acceptedAnswer"":{""@type"":""Answer"",""text"":""Ogni evento ha una propria modalità di iscrizione e costo. In generale ci si può iscrivere online e ricevere la traccia GPS via mail per poi organizzarsi autonomamente il viaggio""}}]}</script>"
151,index.php?option=com_k2&Itemid=347&id=2870&lang=it&view=item,"","","","","","",2,2,"",2,2,"","",2,"","","","","","","",2,"","","",2,2,"","",2,"","",2,"","","","","","<script type=""application/ld+json"">{""@context"":""https://schema.org"",""@type"":""FAQPage"",""mainEntity"":[{""@type"":""Question"",""name"":""Quali sono i problemi più comuni in bici?"",""acceptedAnswer"":{""@type"":""Answer"",""text"":""Quando si pedala è sempre possibile incappare in qualche problema meccanico. I più comuni in viaggio e non solo sono la foratura, l'usura delle pastiglie dei freni, la rottura della catena, di un raggio della ruota o del portapacchi, il taglio di uno pneumatico, la rottura del forcellino del cambio o della ruota libera""}},{""@type"":""Question"",""name"":""Attrezzi ciclismo: quali sono indispensabili?"",""acceptedAnswer"":{""@type"":""Answer"",""text"":""Quando si esce in bici è fondamentale avere a disposizione un kit per sostituire una camera d'aria, un multitool per le riparazioni di prima necessità, una falsa maglia per riparare la catena e un raggio di scorta""}},{""@type"":""Question"",""name"":""Attrezzi e ricambi in viaggio: cos'altro serve?"",""acceptedAnswer"":{""@type"":""Answer"",""text"":""Sicuramente necessaria una pompa, delle chiavi a brugola, un cacciavite, delle fascette da elettricista o del nastro isolante potente per ogni evenienza, del lubrificante, un cavo d'acciaio, un tiraraggi e delle pastiglie dei freni di scorta""}},{""@type"":""Question"",""name"":""Dove trasportare gli attrezzi per bici?"",""acceptedAnswer"":{""@type"":""Answer"",""text"":""In generale sempre meglio avere il kit per riparare e sostituire la camera d'aria a portata di mano, nel borsello sottosella o nella borsa manubrio. Il resto può andare sul fondo di una borsa, sperando di non doverlo mai usare""}}]}</script>"
152,index.php?option=com_k2&Itemid=264&id=4101&lang=it&view=item,"","","","","","",2,2,"",2,2,"","",2,"","","","","","","",2,"","","",2,2,"","",2,"","",2,"","","","","","<script type=""application/ld+json"">{""@context"":""https://schema.org"",""@type"":""FAQPage"",""mainEntity"":[{""@type"":""Question"",""name"":""Cos'è la ciclovia dell'Adda?"",""acceptedAnswer"":{""@type"":""Answer"",""text"":""E' un percorso ciclabile che segue il fiume Adda per tutto il suo corso, dall'Alta Valtellina alla foce nel fiume Po""}},{""@type"":""Question"",""name"":""La ciclovia dell'Adda è tutta asfaltata?"",""acceptedAnswer"":{""@type"":""Answer"",""text"":""Per la maggior parte dell'itinerario la ciclovia dell'Adda è asfaltata ma sono presenti alcuni tratti sterrati""}},{""@type"":""Question"",""name"":""Quanto è lunga la ciclovia dell'Adda?"",""acceptedAnswer"":{""@type"":""Answer"",""text"":""La ciclovia dell'Adda è lunga circa 321 km e si sviluppa interamente in Lombardia""}},{""@type"":""Question"",""name"":""Cosa collega la ciclovia dell'Adda?"",""acceptedAnswer"":{""@type"":""Answer"",""text"":""La ciclovia dell'Adda inizia a Bormio e termina a Castelnuovo Bocca d'Adda, nel fiume Po""}},{""@type"":""Question"",""name"":""Quanti giorni servono per percorrere tutta la ciclovia dell'Adda?"",""acceptedAnswer"":{""@type"":""Answer"",""text"":""Per percorrere l'intera ciclovia dell'Adda sono necessari dai 4 ai 6 giorni a ritmo cicloturistico""}}]}</script>"
153,index.php?option=com_k2&Itemid=264&id=3182&lang=it&view=item,"","","","","","",2,2,"",2,2,"","",2,"","","","","","","",2,"","","",2,2,"","",2,"","",2,"","","","","","<script type=""application/ld+json"">{""@context"":""https://schema.org"",""@type"":""FAQPage"",""mainEntity"":[{""@type"":""Question"",""name"":""Cos'è la ciclabile della Martesana?\n"",""acceptedAnswer"":{""@type"":""Answer"",""text"":""E' un itinerario ciclabile che segue il Naviglio della Martesana da Concesa, frazione di Trezzo sull'Adda, a Milano""}},{""@type"":""Question"",""name"":""Quanto è lunga la ciclabile della Martesana?"",""acceptedAnswer"":{""@type"":""Answer"",""text"":""La ciclabile della Martesana è lunga circa\n35 km e si sviluppa nella provincia di Milano""}},{""@type"":""Question"",""name"":""Cosa devo vedere assolutamente lungo la ciclabile della Martesana?"",""acceptedAnswer"":{""@type"":""Answer"",""text"":""La ruota idraulica di Groppello d'Adda, la copia più antica della sacra Sindone a Inzago, il ponte coperto in legno di Gorgonzola, la Chiesa di San Colombano a Vaprio d'Adda""}}]}</script>"
155,index.php?option=com_k2&Itemid=264&id=1779&lang=it&view=item,"","","","","","",2,2,"",2,2,"","",2,"","","","","","","",2,"","","",2,2,"","",2,"","",2,"","","","","","<script type=""application/ld+json"">{""@context"":""https://schema.org"",""@type"":""FAQPage"",""mainEntity"":[{""@type"":""Question"",""name"":""Quanto è lunga la ciclabile dell'Adige?"",""acceptedAnswer"":{""@type"":""Answer"",""text"":""La ciclabile dell'Adige è lunga circa 197 km e collega Verona a Merano passando da Trento""}},{""@type"":""Question"",""name"":""La ciclabile dell'Adige è tutta asfaltata?"",""acceptedAnswer"":{""@type"":""Answer"",""text"":""Si, la ciclabile è tutta asfaltata, facile e adatta a tutti""}},{""@type"":""Question"",""name"":""Posso percorrere la ciclabile dell'Adige con i bambini?"",""acceptedAnswer"":{""@type"":""Answer"",""text"":""Puoi percorrere la ciclabile dell'Adige con i bambini perchè è facile e sicura soprattutto in Trentino e Alto Adige""}},{""@type"":""Question"",""name"":""Come faccio a tornare al punto di partenza?"",""acceptedAnswer"":{""@type"":""Answer"",""text"":""Per rientrare al punto di partenza puoi usufruire del trasporto treno + bici""}},{""@type"":""Question"",""name"":""Quando posso percorrere la ciclabile dell'Adige?"",""acceptedAnswer"":{""@type"":""Answer"",""text"":""Le stagioni migliori per percorrere la ciclabile dell'Adige sono la primavera e l'autunno, ma anche l'estate è piacevole.""}}]}</script>"
156,index.php?option=com_k2&Itemid=4073&id=4279&lang=en&view=item,"","","","","","",2,2,"",2,2,"","",2,"","","","","","","",2,"","","",2,2,"","",2,"","",2,"","","","","","<script type=""application/ld+json"">{""@context"":""https://schema.org"",""@type"":""FAQPage"",""mainEntity"":[{""@type"":""Question"",""name"":""What a gravel bike is?"",""acceptedAnswer"":{""@type"":""Answer"",""text"":""It's a bicycle suitable for pedaling on \"" gravel\"", on the white roads. In a nutshell, it is the link between road bikes and mountain bikes.""}},{""@type"":""Question"",""name"":""What's the difference between a gravel bike and a cyclocross?"",""acceptedAnswer"":{""@type"":""Answer"",""text"":""They are different bikes because the purpose of use is different. The former have a more comfortable geometry and often have accessories that make them suitable for travel; the latter are more snappy and nervous, suitable for competition.""}},{""@type"":""Question"",""name"":""Why buying a gravel bike?"",""acceptedAnswer"":{""@type"":""Answer"",""text"":""If you are looking for an alternative to a road bike that can take you almost everywhere but you are not a lover of mountain trails, the gravel bike is the right compromise between speed and adventure.""}},{""@type"":""Question"",""name"":""What gravel bike to choose?"",""acceptedAnswer"":{""@type"":""Answer"",""text"":""The market is in turmoil and there are many models. The faster ones, the more adventurous ones, the ones suitable for long distances. You will have to take some time to understand your needs specifically and choose the right gravel bike... it will surely be a bike that will make you happy.""}}]}</script>"
157,index.php?option=com_k2&Itemid=264&id=3810&lang=it&view=item,"","","","","","",2,2,"",2,2,"","",2,"","","","","","","",2,"","","",2,2,"","",2,"","",2,"","","","","","<script type=""application/ld+json"">{""@context"":""https://schema.org"",""@type"":""FAQPage"",""mainEntity"":[{""@type"":""Question"",""name"":""Quanto è lunga la ciclabile del Naviglio pavese?"",""acceptedAnswer"":{""@type"":""Answer"",""text"":""La ciclabile del Naviglio pavese è lunga circa 35 km e collega Pavia a Milano passando dalla Certosa di Pavia""}},{""@type"":""Question"",""name"":""la ciclabile del Naviglio pavese è un percorso facile?"",""acceptedAnswer"":{""@type"":""Answer"",""text"":""Si, la ciclabile del Naviglio Pavese è un itinerario cicloturistico adatto a tutti""}},{""@type"":""Question"",""name"":""Cosa posso visitare lungo la ciclabile?"",""acceptedAnswer"":{""@type"":""Answer"",""text"":""Assolutamente da non perdere Pavia con il ponte coperto sul Ticino, il Broletto e il Duomo, la Certosa di Pavia, il Museo delle macchine del caffè a Binasco e la darsena di Milano""}}]}</script>"
158,index.php?option=com_k2&Itemid=5725&id=4443&lang=it&view=item,"Cosa vedere in Bulgaria? In un viaggio nel paese dell'est Europa ci si può dividere tra cultura, natura e relax, passando dalle città di Plovdiv e Sofia al mar Nero attraverso le montagne dell'entroterra","",10 luoghi da non perdere in un viaggio in Bulgaria,"","","",2,2,"",2,2,"","",2,"","","","","","","",2,"","","",2,2,"","",2,"","",2,"","","","","",""
159,index.php?option=com_k2&Itemid=264&id=4325&lang=it&view=item,"","","","","","",2,2,"",2,2,"","",2,"","","","","","","",2,"","","",2,2,"","",2,"","",2,"","","","","","<script type=""application/ld+json"">{""@context"":""https://schema.org"",""@type"":""FAQPage"",""mainEntity"":[{""@type"":""Question"",""name"":""Quanto è lunga la ciclovia del Naviglio Grande?"",""acceptedAnswer"":{""@type"":""Answer"",""text"":""La ciclovia del Naviglio Grande è lunga circa 52 km e collega Tornavento, in provincia di Varese a Milano""}},{""@type"":""Question"",""name"":""La ciclovia del Naviglio Grande è adatta a tutti?"",""acceptedAnswer"":{""@type"":""Answer"",""text"":""Per lunghi tratti la ciclovia si sviluppa su ciclabile protetta in pianura ed è adatta anche a famiglie con i bambini""}},{""@type"":""Question"",""name"":""Cosa posso vedere lungo la ciclovia del Naviglio Grande?"",""acceptedAnswer"":{""@type"":""Answer"",""text"":""Lungo l'itinerario puoi goderti il panorama sulle Alpi da Tornavento, visitare qualche villa di delizia, attraversare il ponte seicentesco di Bernate Ticino e rilassarti nell'ambiente fluviale.""}}]}</script>"
