355,8040,jaembed_text,{YouTube}N8RKSInsCt8{/YouTube},"0"
356,8047,jaembed_text,{YouTube}DzuWr1ITwXE{/YouTube},"0"
357,8048,jaembed_text,{YouTube}u6QzGjYbE8k{/YouTube},"0"
358,8050,jaembed_text,{YouTube}G2WHDiMqHus{/YouTube},"0"
359,8070,jaembed_text,{YouTube}zswdOepd9Xk{/YouTube},"0"
360,8071,jaembed_text,{divx}vHkWqblOjtk{/divx},"0"
361,8081,jaembed_text,{YouTube}IJjPV0AWLYU{/YouTube},"0"
362,8090,jaembed_text,{YouTube}3XY72XHTUeE{/YouTube},"0"
363,8115,jaembed_text,{YouTube}pmq7O035jZE{/YouTube},"0"
364,8127,jaembed_text,{YouTube}RviEGYkrI6A{/YouTube},"0"
365,8130,jaembed_text,{YouTube}epgQYM06d4A{/YouTube},"0"
366,8133,jaembed_text,{YouTube}Y0TR7ap_zCc{/YouTube},"0"
367,8134,jaembed_text,{YouTube}zAWfXW2BIpk{/YouTube},"0"
368,8136,jaembed_text,{YouTube}4qSdtn8DjpA{/YouTube},"0"
369,8138,jaembed_text,{YouTube}QcjGaUXP4-0{/YouTube},"0"
370,8141,jaembed_text,{YouTube}G2WHDiMqHus{/YouTube},"0"
371,8144,jaembed_text,{YouTube}4-nfly6TBZ4{/YouTube},"0"
372,8150,jaembed_text,{YouTube}j7nY4MwVvoU{/YouTube},"0"
373,8157,jaembed_text,{YouTube}V6geKjnQdfg{/YouTube},"0"
374,8160,jaembed_text,{YouTube}oJI0wqgYk1Q{/YouTube},"0"
375,8161,jaembed_text,{YouTube}AGulDr5v_D8{/YouTube},"0"
376,8163,jaembed_text,{YouTube}JWbbGav1pPY{/YouTube},"0"
377,8166,jaembed_text,{YouTube}MZC2Ljr_sd0{/YouTube},"0"
378,8167,jaembed_text,{YouTube}zcWB7BznNfg{/YouTube},"0"
379,8168,jaembed_text,{YouTube}2aDSBftSs8s{/YouTube},"0"
380,8169,jaembed_text,{YouTube}fZwW_-Q17Nw{/YouTube},"0"
381,8173,jaembed_text,{YouTube}MZC2Ljr_sd0{/YouTube},"0"
382,8177,jaembed_text,{YouTube}42bNnfEtnNQ{/YouTube},"0"
383,8185,jaembed_text,{YouTube}dniNLyraOik{/YouTube},"0"
384,8188,jaembed_text,{YouTube}f1TzXaNqIp8{/YouTube},"0"
385,8191,jaembed_text,{YouTube}muRODCglOuc{/YouTube},"0"
386,8195,jaembed_text,{YouTube}ztuxKs-Wvyk{/YouTube},"0"
387,8200,jaembed_text,{YouTube}UVPq6VyS93U{/YouTube},"0"
388,8205,jaembed_text,{YouTube}mzzLV791T94{/YouTube},"0"
389,8220,jaembed_text,{YouTube}ajgzJdlu5T0{/YouTube},"0"
390,8224,jaembed_text,{YouTube}_b-PNR4qcZ0{/YouTube},"0"
391,8231,jaembed_text,{YouTube}xqCYE-Smqf4{/YouTube},"0"
392,8233,jaembed_text,{YouTube}vHkWqblOjtk{/YouTube},"0"
393,8241,jaembed_text,{YouTube}Y-PnA3r3O4w{/YouTube},"0"
394,8251,jaembed_text,{YouTube}7o8x7PB6CUA{/YouTube},"0"
395,8262,jaembed_text,{YouTube}qzMOHJUL26Q{/YouTube},"0"
396,8281,jaembed_text,{YouTube}pZcTHrEW4Rs{/YouTube},"0"
397,8300,jaembed_text,{YouTube}Qpqwy_lGoM8{/YouTube},"0"
398,8301,jaembed_text,{YouTube}mRzTUq6DUuE{/YouTube},"0"
399,8308,jaembed_text,{YouTube}WDE3RM-wfFM{/YouTube},"0"
400,8311,jaembed_text,{divx}5Mmtp0MIHU4{/divx},"0"
401,8313,jaembed_text,{YouTube}V9sM7aSn_S0{/YouTube},"0"
402,8318,jaembed_text,{YouTube}j9SYmvIHIB8{/YouTube},"0"
403,8331,jaembed_text,{YouTube}03jN7fwqkL0{/YouTube},"0"
404,8336,jaembed_text,{YouTube}RviEGYkrI6A{/YouTube},"0"
405,8337,jaembed_text,{YouTube}1BAVKx-gwqM{/YouTube},"0"
406,8348,jaembed_text,{YouTube}https://youtu.be/y0j-jHi71r0{/YouTube},"0"
407,8351,jaembed_text,{YouTube}tl0eD0hNtfw{/YouTube},"0"
408,8355,jaembed_text,{YouTube}bALCUL6hMHQ{/YouTube},"0"
409,8356,jaembed_text,{YouTube}https://youtu.be/2929T4z_vWI{/YouTube},"0"
410,8369,jaembed_text,{YouTube}bQPeUoy5x4o{/YouTube},"0"
411,8377,jaembed_text,{YouTube}JjTRelbcTSM{/YouTube},"0"
412,8379,jaembed_text,{YouTube}epgQYM06d4A{/YouTube},"0"
413,8380,jaembed_text,{YouTube}n36SHv5lzk8{/YouTube},"0"
414,8381,jaembed_text,{YouTube}3XY72XHTUeE{/YouTube},"0"
415,8384,jaembed_text,{YouTube}a2isjYmwbLE{/YouTube},"0"
416,8387,jaembed_text,{YouTube}Nrw8Sz2uAXQ{/YouTube},"0"
417,8391,jaembed_text,{YouTube}epgQYM06d4A{/YouTube},"0"
418,8398,jaembed_text,{YouTube}bALCUL6hMHQ{/YouTube},"0"
419,8399,jaembed_text,{mp4}4282{/mp4},"0"
420,8403,jaembed_text,{YouTube}_3VbRy9SFGM{/YouTube},"0"
421,8418,jaembed_text,{YouTube}t_mWqoDykXU{/YouTube},"0"
422,8426,jaembed_text,{YouTube}sFzb-JCaj4Y{/YouTube},"0"
423,8428,jaembed_text,{YouTube}F4YzRmKXDV0{/YouTube},"0"
424,8429,jaembed_text,{YouTube}_S4Kb0H-Dv0{/YouTube},"0"
425,8438,jaembed_text,{YouTube}https://youtu.be/-QVSMZqL-MM{/YouTube},"0"
426,8440,jaembed_text,{YouTube}Rtv-kkYc7Z8{/YouTube},"0"
427,8444,jaembed_text,{YouTube}9NpMXVYEFQ8{/YouTube},"0"
428,8446,jaembed_text,{YouTube}https://youtu.be/pVEeBlP3qKE{/YouTube},"0"
429,8459,jaembed_text,{YouTube}https://youtu.be/ASLHEqgUFP0{/YouTube},"0"
430,8461,jaembed_text,{YouTube}epgQYM06d4A{/YouTube},"0"
431,8466,jaembed_text,{YouTube}MZC2Ljr_sd0{/YouTube},"0"
432,8471,jaembed_text,{YouTube}V9sM7aSn_S0{/YouTube},"0"
433,8478,jaembed_text,{YouTube}MZC2Ljr_sd0{/YouTube},"0"
434,8490,jaembed_text,{YouTube}K9P_sjop8b0{/YouTube},"0"
435,8491,jaembed_text,{YouTube}H28xjZ28hRw{/YouTube},"0"
436,8497,jaembed_text,{YouTube}OvgF6INxNJk{/YouTube},"0"
437,8500,jaembed_text,{YouTube}8_5NkjeAfFQ{/YouTube},"0"
438,8507,jaembed_text,{YouTube}VuffWTWiGHs{/YouTube},"0"
439,8516,jaembed_text,{YouTube}m0acLf3ry1w{/YouTube},"0"
440,8523,jaembed_text,{YouTube}OTmI5gBeNqo{/YouTube},"0"
441,8532,jaembed_text,{YouTube}x_5vPl85bM4{/YouTube},"0"
442,8543,jaembed_text,{YouTube}playlist?list=PLmSUAXb-ONRRAivLx6pHxfsIFUh6lCrzu{/YouTube},"0"
443,8548,jaembed_text,{YouTube}0I3HfSjqksg{/YouTube},"0"
444,8551,jaembed_text,{YouTube}x_5vPl85bM4{/YouTube},"0"
445,8558,jaembed_text,{YouTube}Nq1je47KV5c{/YouTube},"0"
446,8580,jaembed_text,{YouTube}https://youtu.be/8gIVmv8K2lk{/YouTube},"0"
447,8583,jaembed_text,{YouTube}MBUN8LoNwZM{/YouTube},"0"
448,8584,jaembed_text,{YouTube}https://youtu.be/0eDnR6NBwAQ{/YouTube},"0"
449,8588,jaembed_text,{YouTube}wYZwTdT64II{/YouTube},"0"
450,8589,jaembed_text,{YouTube}XD9k5Zd6lY0{/YouTube},"0"
451,8595,jaembed_text,{YouTube}watch?v=20KQGuomqvU&list=PLmSUAXb-ONRSj6B2SGtmwULPCfj1fmL4I{/YouTube},"0"
452,8596,jaembed_text,https://youtu.be/P7ceBEo8b7c,"0"
453,8605,jaembed_text,{YouTube}https://youtu.be/23EBAFA_8y0{/YouTube},"0"
454,8612,jaembed_text,{YouTube}8_5NkjeAfFQ{/YouTube},"0"
455,8618,jaembed_text,{YouTube}aKJDDfl18xs{/YouTube},"0"
456,8624,jaembed_text,{YouTube}8_5NkjeAfFQ{/YouTube},"0"
457,8625,jaembed_text,{YouTube}8_5NkjeAfFQ{/YouTube},"0"
458,8678,jaembed_text,{YouTube}GdVtIA63lwI{/YouTube},"0"
459,8683,jaembed_text,{YouTube}QmEIDQXjQrw{/YouTube},"0"
460,8700,jaembed_text,{YouTube}https://youtu.be/OymcBD3N1xk{/YouTube},"0"
461,8701,jaembed_text,{YouTube}1XlVeIswSP4{/YouTube},"0"
462,8702,jaembed_text,{YouTube}WsOwvcRNwp8{/YouTube},"0"
463,8703,jaembed_text,{YouTube}https://youtu.be/-mcJ-g1cVj4{/YouTube},"0"
464,8704,jaembed_text,{YouTube}wx4jyQPIaDo{/YouTube},"0"
465,8705,jaembed_text,{YouTube}https://youtu.be/_vYZ9X33FYA{/YouTube},"0"
466,8715,jaembed_text,{YouTube}-5bptATZRP8{/YouTube},"0"
467,8720,jaembed_text,{YouTube}RjV8bcJ7tzM{/YouTube},"0"
468,8721,jaembed_text,{YouTube}0197Gyi2Ku0{/YouTube},"0"
469,8777,jaembed_text,{YouTube}wZihG1ZQyG8{/YouTube},"0"
470,8837,jaembed_text,{YouTube}Uf97fPxKAWw{/YouTube},"0"
471,9282,jaembed_text,{YouTube}nja4GwQ7jrg{/YouTube},"0"
472,9290,jaembed_text,{YouTube}IdBMfsNX-2g{/YouTube},"0"
473,9292,jaembed_text,{YouTube}1XlVeIswSP4{/YouTube},"0"
474,9307,jaembed_text,{YouTube}nja4GwQ7jrg{/YouTube},"0"
475,9310,jaembed_text,{YouTube}https://youtu.be/oPq2K-_SwVQ{/YouTube},"0"
476,9333,jaembed_text,{YouTube}wktX2pxNvdA{/YouTube},"0"
477,9334,jaembed_text,{YouTube}OvgF6INxNJk{/YouTube},"0"
478,9355,jaembed_text,{YouTube}XuoXqCcerDY{/YouTube},"0"
479,9383,jaembed_text,{YouTube}https://youtu.be/nkaORbxlYlM{/YouTube},"0"
480,9394,jaembed_text,{YouTube}https://youtu.be/ehxV727WOMc{/YouTube},"0"
481,9396,jaembed_text,{YouTube}sJHMXl0o2XQ{/YouTube},"0"
482,9407,jaembed_text,{YouTube}cBB2Jc5nhFA{/YouTube},"0"
483,9459,jaembed_text,{YouTube}E1J_KCQ9Qj0{/YouTube},"0"
484,9460,jaembed_text,{YouTube}https://youtu.be/B6rjVkfGjzg{/YouTube},"0"
485,9471,jaembed_text,{YouTube}OvgF6INxNJk{/YouTube},"0"
486,9479,jaembed_text,{YouTube}AtrR63YfnzE{/YouTube},"0"
487,9480,jaembed_text,{YouTube}CAwQKAg_S_A{/YouTube},"0"
488,9490,jaembed_text,{YouTube}AtrR63YfnzE{/YouTube},"0"
489,9491,jaembed_text,{YouTube}AtrR63YfnzE{/YouTube},"0"
490,9492,jaembed_text,{YouTube}AtrR63YfnzE{/YouTube},"0"
491,9511,jaembed_text,{YouTube}https://youtu.be/Oh5Nq0ui30E{/YouTube},"0"
492,9512,jaembed_text,{Facebook}https://www.facebook.com/watch/?v=3836041523081429{/Facebook},"0"
493,9515,jaembed_text,{YouTube}AtrR63YfnzE{/YouTube},"0"
494,9534,jaembed_text,{YouTube}https://youtu.be/ZIH5VKat_n0{/YouTube},"0"
495,9540,jaembed_text,{YouTube}https://youtu.be/wv3tVcOaWmA{/YouTube},"0"
496,9550,jaembed_text,{YouTube}https://youtu.be/Z7_tN0IzpP8{/YouTube},"0"
